#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
        8428     3.00307     2.96475 0.000431241
        8429     3.00374     2.96475 0.000431214
        8430     3.00437     2.96476 0.000431189
        8431     3.00497     2.96476 0.000431164
        8432     3.00554     2.96477  0.00043114
        8433     3.00608     2.96477 0.000431117
        8434     3.00659     2.96478 0.000431094
        8435     3.00707     2.96478 0.000431072
        8436     3.00752     2.96479 0.000431051
        8437     3.00794     2.96479  0.00043103
        8438     3.00833      2.9648  0.00043101
        8439     3.00869      2.9648  0.00043099
        8440     3.00903     2.96481 0.000430971
        8441     3.00933     2.96481 0.000430952
        8442     3.00961     2.96482 0.000430934
        8443     3.00987     2.96482 0.000430916
        8444     3.01009     2.96483 0.000430898
        8445      3.0103     2.96483 0.000430881
        8446     3.01048     2.96484 0.000430864
        8447     3.01064     2.96484 0.000430847
        8448     3.01078     2.96485  0.00043083
        8449      3.0109     2.96486 0.000430814
        8450       3.011     2.96486 0.000430797
        8451     3.01108     2.96487 0.000430781
        8452     3.01114     2.96487 0.000430765
        8453     3.01119     2.96488 0.000430749
        8454     3.01122     2.96488 0.000430733
        8455     3.01123     2.96489 0.000430717
        8456     3.01123     2.96489 0.000430701
        8457     3.01122      2.9649 0.000430684
        8458      3.0112      2.9649 0.000430668
        8459     3.01117     2.96491 0.000430652
        8460     3.01112     2.96492 0.000430636
        8461     3.01107     2.96492  0.00043062
        8462     3.01101     2.96493 0.000430603
        8463     3.01093     2.96493 0.000430587
        8464     3.01085     2.96494  0.00043057
        8465     3.01076     2.96494 0.000430553
        8466     3.01067     2.96495 0.000430536
        8467     3.01057     2.96495 0.000430519
        8468     3.01046     2.96496 0.000430502
        8469     3.01034     2.96496 0.000430484
        8470     3.01022     2.96497 0.000430466
        8471     3.01009     2.96497 0.000430449
        8472     3.00995     2.96498  0.00043043
        8473      3.0098     2.96499 0.000430412
        8474     3.00965     2.96499 0.000430394
        8475     3.00949       2.965 0.000430375
        8476     3.00932       2.965 0.000430356
        8477     3.00914     2.96501 0.000430337
        8478     3.00894     2.96501 0.000430317
        8479     3.00874     2.96502 0.000430297
        8480     3.00852     2.96502 0.000430277
        8481     3.00829     2.96503 0.000430257
        8482     3.00805     2.96503 0.000430236
        8483     3.00778     2.96504 0.000430215
        8484      3.0075     2.96504 0.000430193
        8485      3.0072     2.96505 0.000430171
        8486     3.00687     2.96505 0.000430148
        8487     3.00653     2.96506 0.000430126
        8488     3.00615     2.96506 0.000430102
        8489     3.00575     2.96507 0.000430078
        8490     3.00532     2.96507 0.000430054
        8491     3.00486     2.96508 0.000430029
        8492     3.00437     2.96508 0.000430003
        8493     3.00384     2.96508 0.000429976
        8494     3.00328     2.96509 0.000429949
        8495     3.00267     2.96509 0.000429921
        8496     3.00202      2.9651 0.000429893
        8497     3.00133      2.9651 0.000429863
        8498      3.0006     2.96511 0.000429833
        8499     2.99982     2.96511 0.000429802
        8500     2.99898     2.96511  0.00042977
        8501      2.9981     2.96512 0.000429737
        8502     2.99717     2.96512 0.000429703
        8503     2.99618     2.96513 0.000429668
        8504     2.99513     2.96513 0.000429632
        8505     2.99403     2.96513 0.000429595
        8506     2.99288     2.96514 0.000429556
        8507     2.99166     2.96514 0.000429517
        8508     2.99039     2.96514 0.000429477
        8509     2.98905     2.96515 0.000429436
        8510     2.98766     2.96515 0.000429393
        8511     2.98621     2.96515  0.00042935
        8512     2.98471     2.96515 0.000429306
        8513     2.98314     2.96515 0.000429261
        8514     2.98153     2.96516 0.000429215
        8515     2.97986     2.96516 0.000429168
        8516     2.97814     2.96516  0.00042912
        8517     2.97637     2.96516 0.000429072
        8518     2.97456     2.96516 0.000429023
        8519     2.97272     2.96516 0.000428973
        8520     2.97084     2.96516 0.000428923
        8521     2.96893     2.96516 0.000428873
        8522       2.967     2.96516 0.000428823
        8523     2.96505     2.96516 0.000428773
        8524      2.9631     2.96516 0.000428722
        8525     2.96114     2.96516 0.000428672
        8526      2.9592     2.96516 0.000428623
        8527     2.95727     2.96516 0.000428573
        8528     2.95537     2.96516 0.000428525
        8529     2.95351     2.96516 0.000428477
        8530     2.95169     2.96516 0.000428429
        8531     2.94993     2.96516 0.000428383
        8532     2.94824     2.96515 0.000428337
        8533     2.94663     2.96515 0.000428292
        8534     2.94511     2.96515 0.000428249
        8535     2.94369     2.96515 0.000428206
        8536     2.94237     2.96514 0.000428164
        8537     2.94118     2.96514 0.000428123
        8538     2.94011     2.96514 0.000428083
        8539     2.93917     2.96514 0.000428044
        8540     2.93838     2.96513 0.000428005
        8541     2.93774     2.96513 0.000427967
        8542     2.93724     2.96513 0.000427929
        8543     2.93691     2.96512 0.000427892
        8544     2.93673     2.96512 0.000427855
        8545     2.93671     2.96512 0.000427818
        8546     2.93684     2.96511  0.00042778
        8547     2.93713     2.96511 0.000427743
        8548     2.93758     2.96511 0.000427705
        8549     2.93817      2.9651 0.000427666
        8550     2.93891      2.9651 0.000427627
        8551     2.93977      2.9651 0.000427588
        8552     2.94077     2.96509 0.000427547
        8553     2.94188     2.96509 0.000427506
        8554      2.9431     2.96509 0.000427464
        8555     2.94442     2.96509  0.00042742
        8556     2.94582     2.96508 0.000427376
        8557      2.9473     2.96508 0.000427331
        8558     2.94885     2.96508 0.000427286
        8559     2.95044     2.96508 0.000427239
        8560     2.95208     2.96508 0.000427192
        8561     2.95375     2.96508 0.000427144
        8562     2.95544     2.96507 0.000427096
        8563     2.95714     2.96507 0.000427047
        8564     2.95884     2.96507 0.000426998
        8565     2.96053     2.96507 0.000426948
        8566      2.9622     2.96507 0.000426898
        8567     2.96385     2.96507 0.000426849
        8568     2.96547     2.96507 0.000426799
        8569     2.96704     2.96507 0.000426749
        8570     2.96857     2.96507 0.000426699
        8571     2.97005     2.96507  0.00042665
        8572     2.97148     2.96507 0.000426601
        8573     2.97284     2.96507 0.000426552
        8574     2.97415     2.96508 0.000426504
        8575     2.97539     2.96508 0.000426456
        8576     2.97656     2.96508 0.000426408
        8577     2.97766     2.96508 0.000426361
        8578     2.97869     2.96508 0.000426314
        8579     2.97965     2.96508 0.000426268
        8580     2.98054     2.96509 0.000426222
        8581     2.98136     2.96509 0.000426176
        8582     2.98211     2.96509 0.000426131
        8583     2.98278     2.96509 0.000426087
        8584     2.98339     2.96509 0.000426042
        8585     2.98392      2.9651 0.000425998
        8586     2.98439      2.9651 0.000425955
        8587     2.98479      2.9651 0.000425911
        8588     2.98512      2.9651 0.000425868
        8589     2.98539      2.9651 0.000425825
        8590     2.98559     2.96511 0.000425782
        8591     2.98574     2.96511 0.000425739
        8592     2.98582     2.96511 0.000425697
        8593     2.98585     2.96511 0.000425654
        8594     2.98583     2.96512 0.000425611
        8595     2.98575     2.96512 0.000425569
        8596     2.98562     2.96512 0.000425526
        8597     2.98544     2.96512 0.000425483
        8598     2.98522     2.96513  0.00042544
        8599     2.98495     2.96513 0.000425396
        8600     2.98464     2.96513 0.000425353
        8601     2.98429     2.96513 0.000425309
        8602      2.9839     2.96514 0.000425266
        8603     2.98348     2.96514 0.000425221
        8604     2.98303     2.96514 0.000425177
        8605     2.98255     2.96514 0.000425133
        8606     2.98204     2.96514 0.000425088
        8607     2.98151     2.96515 0.000425043
        8608     2.98096     2.96515 0.000424997
        8609     2.98039     2.96515 0.000424951
        8610      2.9798     2.96515 0.000424906
        8611      2.9792     2.96515 0.000424859
        8612     2.97859     2.96515 0.000424813
        8613     2.97798     2.96516 0.000424766
        8614     2.97736     2.96516 0.000424719
        8615     2.97674     2.96516 0.000424672
        8616     2.97612     2.96516 0.000424625
        8617     2.97551     2.96516 0.000424577
        8618      2.9749     2.96516 0.000424529
        8619     2.97431     2.96516 0.000424481
        8620     2.97373     2.96516 0.000424433
        8621     2.97316     2.96516 0.000424385
        8622     2.97261     2.96517 0.000424337
        8623     2.97209     2.96517 0.000424288
        8624     2.97158     2.96517  0.00042424
        8625     2.97111     2.96517 0.000424191
        8626     2.97066     2.96517 0.000424142
        8627     2.97023     2.96517 0.000424094
        8628     2.96984     2.96517 0.000424045
        8629     2.96949     2.96517 0.000423996
        8630     2.96916     2.96517 0.000423947
        8631     2.96887     2.96517 0.000423898
        8632     2.96862     2.96517 0.000423849
        8633     2.96841     2.96517   0.0004238
        8634     2.96823     2.96517 0.000423751
        8635     2.96809     2.96517 0.000423702
        8636     2.96798     2.96517 0.000423654
        8637     2.96792     2.96517 0.000423605
        8638     2.96789     2.96517 0.000423556
        8639     2.96789     2.96517 0.000423507
        8640     2.96794     2.96517 0.000423458
        8641     2.96801     2.96517 0.000423409
        8642     2.96812     2.96517  0.00042336
        8643     2.96827     2.96517 0.000423311
        8644     2.96844     2.96518 0.000423263
        8645     2.96864     2.96518 0.000423214
        8646     2.96887     2.96518 0.000423165
        8647     2.96912     2.96518 0.000423116
        8648     2.96939     2.96518 0.000423068
