# Generation Best_Length AvgBestHalf
3324 66.3358 69.4057
3325 66.3358 69.4057
3326 66.3358 69.4057
3327 66.3358 69.4057
3328 66.3358 69.4057
3329 66.3358 69.4057
3330 66.3358 69.4057
3331 66.3358 69.4057
3332 66.3358 69.4057
3333 66.3358 69.4057
3334 66.3358 69.4057
3335 66.3358 69.4057
3336 66.3358 69.4057
3337 66.3358 69.4057
3338 66.3358 69.4057
3339 66.3358 69.4057
3340 66.3358 69.4057
3341 66.3358 69.4057
3342 66.3358 69.4057
3343 66.3358 69.4057
3344 66.3358 69.4057
3345 66.3358 69.4057
3346 66.3358 69.4057
3347 66.3358 69.4057
3348 66.3358 69.4057
3349 66.3358 69.4057
3350 66.3358 69.4057
3351 66.3358 69.4057
3352 66.3358 69.4057
3353 66.3358 69.4057
3354 66.3358 69.4057
3355 66.3358 69.4057
3356 66.3358 69.4057
3357 66.3358 69.4057
3358 66.3358 69.4057
3359 66.3358 69.4057
3360 66.3358 69.4057
3361 66.3358 69.4057
3362 66.3358 69.4057
3363 66.3358 69.4057
3364 66.3358 69.4057
3365 66.3358 69.4057
3366 66.3358 69.4057
3367 66.3358 69.4057
3368 66.3358 69.4057
3369 66.3358 69.4057
3370 66.3358 69.4057
3371 66.3358 69.4057
3372 66.3358 69.4057
3373 66.3358 69.4057
3374 66.3358 69.4057
3375 66.3358 69.4057
3376 66.3358 69.4057
3377 66.3358 69.4057
3378 66.3358 69.4057
3379 66.3358 69.4057
3380 66.3358 69.4057
3381 66.3358 69.4057
3382 66.3358 69.4057
3383 66.3358 69.4057
3384 66.3358 69.4057
3385 66.3358 69.4057
3386 66.3358 69.4057
3387 66.3358 69.4057
3388 66.3358 69.4057
3389 66.3358 69.4057
3390 66.3358 69.4057
3391 66.3358 69.4057
3392 66.3358 69.4057
3393 66.3358 69.4057
3394 66.3358 69.4057
3395 66.3358 69.4057
3396 66.3358 69.4057
3397 66.3358 69.4057
3398 66.3358 69.4057
3399 66.3358 69.4057
3400 66.3358 69.4057
3401 66.3358 69.4057
3402 66.3358 69.4057
3403 66.3358 69.4057
3404 66.3358 69.4057
3405 66.3358 69.4057
3406 66.3358 69.4057
3407 66.3358 69.4057
3408 66.3358 69.4057
3409 66.3358 69.4057
3410 66.3358 69.4057
3411 66.3358 69.4057
3412 66.3358 69.4057
3413 66.3358 69.4057
3414 66.3358 69.4057
3415 66.3358 69.4057
3416 66.3358 69.4057
3417 66.3358 69.4057
3418 66.3358 69.4057
3419 66.3358 69.4057
3420 66.3358 69.4057
3421 66.3358 69.4057
3422 66.3358 69.4057
3423 66.3358 69.4057
3424 66.3358 69.4057
3425 66.3358 69.4057
3426 66.3358 69.4057
3427 66.3358 69.4057
3428 66.3358 69.4057
3429 66.3358 69.4057
3430 66.3358 69.4057
3431 66.3358 69.4057
3432 66.3358 69.4057
3433 66.3358 69.4057
3434 66.3358 69.4057
3435 66.3358 69.4057
3436 66.3358 69.4057
3437 66.3358 69.4057
3438 66.3358 69.4057
3439 66.3358 69.4057
3440 66.3358 69.4057
3441 66.3358 69.4057
3442 66.3358 69.4057
3443 66.3358 69.4057
3444 66.3358 69.4057
3445 66.3358 69.4057
3446 66.3358 69.4057
3447 66.3358 69.4057
3448 66.3358 69.4057
3449 66.3358 69.4057
3450 66.3358 69.4057
3451 66.3358 69.4057
3452 66.3358 69.4057
3453 66.3358 69.4057
3454 66.3358 69.4057
3455 66.3358 69.4057
3456 66.3358 69.4057
3457 66.3358 69.4057
3458 66.3358 69.4057
3459 66.3358 69.4057
3460 66.3358 69.4057
3461 66.3358 69.4057
3462 66.3358 69.4057
3463 66.3358 69.4057
3464 66.3358 69.4057
3465 66.3358 69.4057
3466 66.3358 69.4057
3467 66.3358 69.4057
3468 66.3358 69.4057
3469 66.3358 69.4057
3470 66.3358 69.4057
3471 66.3358 69.4057
3472 66.3358 69.4057
3473 66.3358 69.4057
3474 66.3358 69.4057
3475 66.3358 69.4057
3476 66.3358 69.4057
3477 66.3358 69.4057
3478 66.3358 69.4057
3479 66.3358 69.4057
3480 66.3358 69.4057
3481 66.3358 69.4057
3482 66.3358 69.4057
3483 66.3358 69.4057
3484 66.3358 69.4057
3485 66.3358 69.4057
3486 66.3358 69.4057
3487 66.3358 69.4057
3488 66.3358 69.4057
3489 66.3358 69.4057
3490 66.3358 69.4057
3491 66.3358 69.4057
3492 66.3358 69.4057
3493 66.3358 69.4057
3494 66.3358 69.4057
3495 66.3358 69.4057
3496 66.3358 69.4057
3497 66.3358 69.4057
3498 66.3358 69.4057
3499 66.3358 69.4057
3500 66.3358 69.4057
3501 66.3358 69.4057
3502 66.3358 69.4057
3503 66.3358 69.4057
3504 66.3358 69.4057
3505 66.3358 69.4057
3506 66.3358 69.4057
3507 66.3358 69.4057
3508 66.3358 69.4057
3509 66.3358 69.4057
3510 66.3358 69.4057
3511 66.3358 69.4057
3512 66.3358 69.4057
3513 66.3358 69.4057
3514 66.3358 69.4057
3515 66.3358 69.4057
3516 66.3358 69.4057
3517 66.3358 69.4057
3518 66.3358 69.4057
3519 66.3358 69.4057
3520 66.3358 69.4057
3521 66.3358 69.4057
3522 66.3358 69.4057
3523 66.3358 69.4057
3524 66.3358 69.4057
3525 66.3358 69.4057
3526 66.3358 69.4057
3527 66.3358 69.4057
3528 66.3358 69.4057
3529 66.3358 69.4057
3530 66.3358 69.4057
3531 66.3358 69.4057
3532 66.3358 69.4057
3533 66.3358 69.4057
3534 66.3358 69.4057
3535 66.3358 69.4057
3536 66.3358 69.4057
3537 66.3358 69.4057
3538 66.3358 69.4057
3539 66.3358 69.4057
3540 66.3358 69.4057
3541 66.3358 69.4057
3542 66.3358 69.4057
3543 66.3358 69.4057
3544 66.3358 69.4057
3545 66.3358 69.4057
3546 66.3358 69.4057
3547 66.3358 69.4057
3548 66.3358 69.4057
3549 66.3358 69.4057
3550 66.3358 69.4057
3551 66.3358 69.4057
3552 66.3358 69.4057
3553 66.3358 69.4057
3554 66.3358 69.4057
3555 66.3358 69.4057
3556 66.3358 69.4057
3557 66.3358 69.4057
3558 66.3358 69.4057
3559 66.3358 69.4057
3560 66.3358 69.4057
3561 66.3358 69.4057
3562 66.3358 69.4057
3563 66.3358 69.4057
3564 66.3358 69.4057
3565 66.3358 69.4057
3566 66.3358 69.4057
3567 66.3358 69.4057
3568 66.3358 69.4057
3569 66.3358 69.4057
3570 66.3358 69.4057
3571 66.3358 69.4057
3572 66.3358 69.4057
3573 66.3358 69.4057
3574 66.3358 69.4057
3575 66.3358 69.4057
3576 66.3358 69.4057
3577 66.3358 69.4057
3578 66.3358 69.4057
3579 66.3358 69.4057
3580 66.3358 69.4057
3581 66.3358 69.4057
3582 66.3358 69.4057
3583 66.3358 69.4057
3584 66.3358 69.4057
3585 66.3358 69.4057
3586 66.3358 69.4057
3587 66.3358 69.4057
3588 66.3358 69.4057
3589 66.3358 69.4057
3590 66.3358 69.4056
3591 66.3358 69.4024
3592 66.3358 69.3971
3593 66.3358 69.3965
3594 66.3358 69.3965
3595 66.3358 69.3965
3596 66.3358 69.3965
3597 66.3358 69.3965
3598 66.3358 69.3965
3599 66.3358 69.3965
3600 66.3358 69.3965
3601 66.3358 69.3965
3602 66.3358 69.3965
3603 66.3358 69.3965
3604 66.3358 69.3965
3605 66.3358 69.3965
3606 66.3358 69.3965
3607 66.3358 69.3965
3608 66.3358 69.3965
3609 66.3358 69.3965
3610 66.3358 69.3965
3611 66.3358 69.3965
3612 66.3358 69.3965
3613 66.3358 69.3965
3614 66.3358 69.3965
3615 66.3358 69.3965
3616 66.3358 69.3965
3617 66.3358 69.3965
3618 66.3358 69.3965
3619 66.3358 69.3965
3620 66.3358 69.3965
3621 66.3358 69.3965
3622 66.3358 69.3965
3623 66.3358 69.3965
3624 66.3358 69.3965
3625 66.3358 69.3965
3626 66.3358 69.3965
3627 66.3358 69.3965
3628 66.3358 69.3965
3629 66.3358 69.3965
3630 66.3358 69.3965
3631 66.3358 69.3965
3632 66.3358 69.3965
3633 66.3358 69.3965
3634 66.3358 69.3965
3635 66.3358 69.3965
3636 66.3358 69.3965
3637 66.3358 69.3965
3638 66.3358 69.3965
3639 66.3358 69.3965
3640 66.3358 69.3965
3641 66.3358 69.3965
3642 66.3358 69.3965
3643 66.3358 69.3965
3644 66.3358 69.3965
3645 66.3358 69.3965
3646 66.3358 69.3965
3647 66.3358 69.3965
3648 66.3358 69.3965
3649 66.3358 69.3965
3650 66.3358 69.3965
3651 66.3358 69.3965
3652 66.3358 69.3965
3653 66.3358 69.3965
3654 66.3358 69.3965
3655 66.3358 69.3965
3656 66.3358 69.3965
3657 66.3358 69.3965
3658 66.3358 69.3965
3659 66.3358 69.3965
3660 66.3358 69.3965
3661 66.3358 69.3965
3662 66.3358 69.3965
3663 66.3358 69.3965
3664 66.3358 69.3965
3665 66.3358 69.3965
3666 66.3358 69.3965
3667 66.3358 69.3965
3668 66.3358 69.3965
3669 66.3358 69.3965
3670 66.3358 69.3965
3671 66.3358 69.3965
3672 66.3358 69.3965
3673 66.3358 69.3965
3674 66.3358 69.3965
3675 66.3358 69.3965
3676 66.3358 69.3965
3677 66.3358 69.3965
3678 66.3358 69.3965
3679 66.3358 69.3965
3680 66.3358 69.3965
3681 66.3358 69.3965
3682 66.3358 69.3965
3683 66.3358 69.3965
3684 66.3358 69.3965
3685 66.3358 69.3965
3686 66.3358 69.3965
3687 66.3358 69.3965
3688 66.3358 69.3965
3689 66.3358 69.3965
3690 66.3358 69.3965
3691 66.3358 69.3965
3692 66.3358 69.3965
3693 66.3358 69.3965
3694 66.3358 69.3965
3695 66.3358 69.3965
3696 66.3358 69.3965
3697 66.3358 69.3965
3698 66.3358 69.3965
3699 66.3358 69.3965
3700 66.3358 69.3965
3701 66.3358 69.3965
3702 66.3358 69.3965
3703 66.3358 69.3965
3704 66.3358 69.3965
3705 66.3358 69.3965
3706 66.3358 69.3965
3707 66.3358 69.3965
3708 66.3358 69.3965
3709 66.3358 69.3965
3710 66.3358 69.3965
3711 66.3358 69.3965
3712 66.3358 69.3965
3713 66.3358 69.3965
3714 66.3358 69.3965
3715 66.3358 69.3965
3716 66.3358 69.3965
3717 66.3358 69.3965
3718 66.3358 69.3965
3719 66.3358 69.3965
3720 66.3358 69.3965
3721 66.3358 69.3965
3722 66.3358 69.3965
3723 66.3358 69.3965
3724 66.3358 69.3965
3725 66.3358 69.3965
3726 66.3358 69.3965
3727 66.3358 69.3965
3728 66.3358 69.3965
3729 66.3358 69.3965
3730 66.3358 69.3965
3731 66.3358 69.3965
3732 66.3358 69.3965
3733 66.3358 69.3965
3734 66.3358 69.3965
3735 66.3358 69.3965
3736 66.3358 69.3965
3737 66.3358 69.3965
3738 66.3358 69.3965
3739 66.3358 69.3965
3740 66.3358 69.3965
3741 66.3358 69.3965
3742 66.3358 69.3965
3743 66.3358 69.3965
3744 66.3358 69.3965
3745 66.3358 69.3965
3746 66.3358 69.3965
3747 66.3358 69.3965
3748 66.3358 69.3965
3749 66.3358 69.3965
3750 66.3358 69.3965
3751 66.3358 69.3965
3752 66.3358 69.3965
3753 66.3358 69.3965
3754 66.3358 69.3965
3755 66.3358 69.3965
3756 66.3358 69.3965
3757 66.3358 69.3965
3758 66.3358 69.3965
3759 66.3358 69.3965
3760 66.3358 69.3965
3761 66.3358 69.3965
3762 66.3358 69.3965
3763 66.3358 69.3965
3764 66.3358 69.3965
3765 66.3358 69.3965
3766 66.3358 69.3965
3767 66.3358 69.3965
3768 66.3358 69.3965
3769 66.3358 69.3965
3770 66.3358 69.3965
3771 66.3358 69.3965
3772 66.3358 69.3965
3773 66.3358 69.3965
3774 66.3358 69.3965
3775 66.3358 69.3965
3776 66.3358 69.3965
3777 66.3358 69.3965
3778 66.3358 69.3965
3779 66.3358 69.3965
3780 66.3358 69.3965
3781 66.3358 69.3965
3782 66.3358 69.3965
3783 66.3358 69.3965
3784 66.3358 69.3965
3785 66.3358 69.3965
3786 66.3358 69.3965
3787 66.3358 69.3965
3788 66.3358 69.3965
3789 66.3358 69.3965
3790 66.3358 69.3965
3791 66.3358 69.3965
3792 66.3358 69.3965
3793 66.3358 69.3965
3794 66.3358 69.3965
3795 66.3358 69.3965
3796 66.3358 69.3965
3797 66.3358 69.3965
3798 66.3358 69.3965
3799 66.3358 69.3965
3800 66.3358 69.3965
3801 66.3358 69.3965
3802 66.3358 69.3965
3803 66.3358 69.3965
3804 66.3358 69.3965
3805 66.3358 69.3965
3806 66.3358 69.3965
3807 66.3358 69.3965
3808 66.3358 69.3965
3809 66.3358 69.3965
3810 66.3358 69.3965
3811 66.3358 69.3965
3812 66.3358 69.3965
3813 66.3358 69.3965
3814 66.3358 69.3965
3815 66.3358 69.3965
3816 66.3358 69.3965
3817 66.3358 69.3965
3818 66.3358 69.3965
3819 66.3358 69.3965
3820 66.3358 69.3965
3821 66.3358 69.3965
3822 66.3358 69.3965
3823 66.3358 69.3965
3824 66.3358 69.3965
3825 66.3358 69.3965
3826 66.3358 69.3965
3827 66.3358 69.3965
3828 66.3358 69.3965
3829 66.3358 69.3965
3830 66.3358 69.3965
3831 66.3358 69.3965
3832 66.3358 69.3965
3833 66.3358 69.3965
3834 66.3358 69.3965
3835 66.3358 69.3965
3836 66.3358 69.3965
3837 66.3358 69.3965
3838 66.3358 69.3965
3839 66.3358 69.3965
3840 66.3358 69.3965
3841 66.3358 69.3965
3842 66.3358 69.3965
3843 66.3358 69.3965
3844 66.3358 69.3965
3845 66.3358 69.3965
3846 66.3358 69.3965
3847 66.3358 69.3965
3848 66.3358 69.3965
3849 66.3358 69.3965
3850 66.3358 69.3965
3851 66.3358 69.3965
3852 66.3358 69.3965
3853 66.3358 69.3965
3854 66.3358 69.3965
3855 66.3358 69.3965
3856 66.3358 69.3965
3857 66.3358 69.3965
3858 66.3358 69.3965
3859 66.3358 69.3965
3860 66.3358 69.3965
3861 66.3358 69.3965
3862 66.3358 69.3965
3863 66.3358 69.3965
3864 66.3358 69.3965
3865 66.3358 69.3965
3866 66.3358 69.3965
3867 66.3358 69.3965
3868 66.3358 69.3965
3869 66.3358 69.3965
3870 66.3358 69.3965
3871 66.3358 69.3965
3872 66.3358 69.3965
3873 66.3358 69.3965
3874 66.3358 69.3965
3875 66.3358 69.3965
3876 66.3358 69.3965
3877 66.3358 69.3965
3878 66.3358 69.3965
3879 66.3358 69.3965
3880 66.3358 69.3965
3881 66.3358 69.3965
3882 66.3358 69.3965
3883 66.3358 69.3965
3884 66.3358 69.3965
3885 66.3358 69.3965
3886 66.3358 69.3965
3887 66.3358 69.3965
3888 66.3358 69.3965
3889 66.3358 69.3965
3890 66.3358 69.3965
3891 66.3358 69.3965
3892 66.3358 69.3965
3893 66.3358 69.3965
3894 66.3358 69.3965
3895 66.3358 69.3965
3896 66.3358 69.3965
3897 66.3358 69.3965
3898 66.3358 69.3965
3899 66.3358 69.3965
3900 66.3358 69.3965
3901 66.3358 69.3965
3902 66.3358 69.3965
3903 66.3358 69.3965
3904 66.3358 69.3965
3905 66.3358 69.3965
3906 66.3358 69.3965
3907 66.3358 69.3965
3908 66.3358 69.3965
3909 66.3358 69.3965
3910 66.3358 69.3965
3911 66.3358 69.3965
3912 66.3358 69.3965
3913 66.3358 69.3965
3914 66.3358 69.3965
3915 66.3358 69.3965
3916 66.3358 69.3965
3917 66.3358 69.3965
3918 66.3358 69.3965
3919 66.3358 69.3965
3920 66.3358 69.3965
3921 66.3358 69.3965
3922 66.3358 69.3965
3923 66.3358 69.3965
3924 66.3358 69.3965
3925 66.3358 69.3965
3926 66.3358 69.3965
3927 66.3358 69.3965
3928 66.3358 69.3965
3929 66.3358 69.3965
3930 66.3358 69.3965
3931 66.3358 69.3965
3932 66.3358 69.3965
3933 66.3358 69.3965
3934 66.3358 69.3965
3935 66.3358 69.3965
3936 66.3358 69.3965
3937 66.3358 69.3965
3938 66.3358 69.3965
3939 66.3358 69.3965
3940 66.3358 69.3965
3941 66.3358 69.3965
3942 66.3358 69.3965
3943 66.3358 69.3965
3944 66.3358 69.3965
3945 66.3358 69.3965
3946 66.3358 69.3965
3947 66.3358 69.3965
3948 66.3358 69.3965
3949 66.3358 69.3965
3950 66.3358 69.3965
3951 66.3358 69.3965
3952 66.3358 69.3965
3953 66.3358 69.3965
3954 66.3358 69.3965
3955 66.3358 69.3965
3956 66.3358 69.3965
3957 66.3358 69.3965
3958 66.3358 69.3965
3959 66.3358 69.3965
3960 66.3358 69.3965
3961 66.3358 69.3965
3962 66.3358 69.3965
3963 66.3358 69.3965
3964 66.3358 69.3965
3965 66.3358 69.3965
3966 66.3358 69.3965
3967 66.3358 69.3965
3968 66.3358 69.3965
3969 66.3358 69.3965
3970 66.3358 69.3965
3971 66.3358 69.3965
3972 66.3358 69.3965
3973 66.3358 69.3965
3974 66.3358 69.3965
3975 66.3358 69.3965
3976 66.3358 69.3965
3977 66.3358 69.3965
3978 66.3358 69.3965
3979 66.3358 69.3965
3980 66.3358 69.3965
3981 66.3358 69.3965
3982 66.3358 69.3965
3983 66.3358 69.3965
3984 66.3358 69.3965
3985 66.3358 69.3965
3986 66.3358 69.3965
3987 66.3358 69.3965
3988 66.3358 69.3965
3989 66.3358 69.3965
3990 66.3358 69.3965
3991 66.3358 69.3965
3992 66.3358 69.3965
3993 66.3358 69.3965
3994 66.3358 69.3965
3995 66.3358 69.3965
3996 66.3358 69.3965
3997 66.3358 69.3965
3998 66.3358 69.3965
3999 66.3358 69.3965
4000 66.3358 69.3965
4001 66.3358 69.3965
4002 66.3358 69.3965
4003 66.3358 69.3965
4004 66.3358 69.3965
4005 66.3358 69.3965
4006 66.3358 69.3965
4007 66.3358 69.3965
4008 66.3358 69.3965
4009 66.3358 69.3965
4010 66.3358 69.3965
4011 66.3358 69.3965
4012 66.3358 69.3965
4013 66.3358 69.3965
4014 66.3358 69.3965
4015 66.3358 69.3965
4016 66.3358 69.3965
4017 66.3358 69.3965
4018 66.3358 69.3965
4019 66.3358 69.3965
4020 66.3358 69.3965
4021 66.3358 69.3965
4022 66.3358 69.3965
4023 66.3358 69.3965
4024 66.3358 69.3965
4025 66.3358 69.3965
4026 66.3358 69.3965
4027 66.3358 69.3965
4028 66.3358 69.3965
4029 66.3358 69.3965
4030 66.3358 69.3965
4031 66.3358 69.3965
4032 66.3358 69.3965
4033 66.3358 69.3965
4034 66.3358 69.3965
4035 66.3358 69.3965
4036 66.3358 69.3965
4037 66.3358 69.3965
4038 66.3358 69.3965
4039 66.3358 69.3965
4040 66.3358 69.3965
4041 66.3358 69.3965
4042 66.3358 69.3965
4043 66.3358 69.3965
4044 66.3358 69.3965
4045 66.3358 69.3965
4046 66.3358 69.3965
4047 66.3358 69.3965
4048 66.3358 69.3965
4049 66.3358 69.3965
4050 66.3358 69.3965
4051 66.3358 69.3965
4052 66.3358 69.3965
4053 66.3358 69.3965
4054 66.3358 69.3965
4055 66.3358 69.3965
4056 66.3358 69.3965
4057 66.3358 69.3965
4058 66.3358 69.3965
4059 66.3358 69.3965
4060 66.3358 69.3965
4061 66.3358 69.3965
4062 66.3358 69.3965
4063 66.3358 69.3965
4064 66.3358 69.3965
4065 66.3358 69.3965
4066 66.3358 69.3965
4067 66.3358 69.3965
4068 66.3358 69.3965
4069 66.3358 69.3965
4070 66.3358 69.3965
4071 66.3358 69.3965
4072 66.3358 69.3965
4073 66.3358 69.3965
4074 66.3358 69.3965
4075 66.3358 69.3965
4076 66.3358 69.3965
4077 66.3358 69.3965
4078 66.3358 69.3965
4079 66.3358 69.3965
4080 66.3358 69.3965
4081 66.3358 69.3965
4082 66.3358 69.3965
4083 66.3358 69.3965
4084 66.3358 69.3965
4085 66.3358 69.3965
4086 66.3358 69.3965
4087 66.3358 69.3965
4088 66.3358 69.3965
4089 66.3358 69.3965
4090 66.3358 69.3965
4091 66.3358 69.3965
4092 66.3358 69.3965
4093 66.3358 69.3965
4094 66.3358 69.3965
4095 66.3358 69.3965
4096 66.3358 69.3965
4097 66.3358 69.3965
4098 66.3358 69.3965
4099 66.3358 69.3965
4100 66.3358 69.3965
4101 66.3358 69.3965
4102 66.3358 69.3965
4103 66.3358 69.3965
4104 66.3358 69.3965
4105 66.3358 69.3965
4106 66.3358 69.3965
4107 66.3358 69.3965
4108 66.3358 69.3965
4109 66.3358 69.3965
4110 66.3358 69.3965
4111 66.3358 69.3965
4112 66.3358 69.3965
4113 66.3358 69.3965
4114 66.3358 69.3965
4115 66.3358 69.3965
4116 66.3358 69.3965
4117 66.3358 69.3965
4118 66.3358 69.3965
4119 66.3358 69.3965
4120 66.3358 69.3965
4121 66.3358 69.3965
4122 66.3358 69.3965
4123 66.3358 69.3965
4124 66.3358 69.3965
4125 66.3358 69.3965
4126 66.3358 69.3965
4127 66.3358 69.3965
4128 66.3358 69.3965
4129 66.3358 69.3965
4130 66.3358 69.3965
4131 66.3358 69.3965
4132 66.3358 69.3965
4133 66.3358 69.3965
4134 66.3358 69.3965
4135 66.3358 69.3965
4136 66.3358 69.3958
4137 66.3358 69.3922
4138 66.3358 69.3905
4139 66.3358 69.3905
4140 66.3358 69.3905
4141 66.3358 69.3905
4142 66.3358 69.3905
4143 66.3358 69.3905
4144 66.3358 69.3905
4145 66.3358 69.3905
4146 66.3358 69.3905
4147 66.3358 69.3905
4148 66.3358 69.3905
4149 66.3358 69.3905
4150 66.3358 69.3905
4151 66.3358 69.3905
4152 66.3358 69.3905
4153 66.3358 69.3905
4154 66.3358 69.3905
4155 66.3358 69.3905
4156 66.3358 69.3905
4157 66.3358 69.3905
4158 66.3358 69.3905
4159 66.3358 69.3905
4160 66.3358 69.3905
4161 66.3358 69.3905
4162 66.3358 69.3905
4163 66.3358 69.3905
4164 66.3358 69.3905
4165 66.3358 69.3905
4166 66.3358 69.3905
4167 66.3358 69.3905
4168 66.3358 69.3905
4169 66.3358 69.3905
4170 66.3358 69.3905
4171 66.3358 69.3905
4172 66.3358 69.3905
4173 66.3358 69.3905
4174 66.3358 69.3905
4175 66.3358 69.3905
4176 66.3358 69.3905
4177 66.3358 69.3905
4178 66.3358 69.3905
4179 66.3358 69.3905
4180 66.3358 69.3905
4181 66.3358 69.3905
4182 66.3358 69.3905
4183 66.3358 69.3905
4184 66.3358 69.3905
4185 66.3358 69.3905
4186 66.3358 69.3905
4187 66.3358 69.3905
4188 66.3358 69.3905
4189 66.3358 69.3905
4190 66.3358 69.3905
4191 66.3358 69.3905
4192 66.3358 69.3905
4193 66.3358 69.3905
4194 66.3358 69.3905
4195 66.3358 69.3905
4196 66.3358 69.3905
4197 66.3358 69.3905
4198 66.3358 69.3905
4199 66.3358 69.3905
4200 66.3358 69.3905
4201 66.3358 69.3905
4202 66.3358 69.3905
4203 66.3358 69.3905
4204 66.3358 69.3905
4205 66.3358 69.3905
4206 66.3358 69.3905
4207 66.3358 69.3905
4208 66.3358 69.3905
4209 66.3358 69.3905
4210 66.3358 69.3905
4211 66.3358 69.3905
4212 66.3358 69.3905
4213 66.3358 69.3905
4214 66.3358 69.3905
4215 66.3358 69.3905
4216 66.3358 69.3905
4217 66.3358 69.3905
4218 66.3358 69.3905
4219 66.3358 69.3905
4220 66.3358 69.3905
4221 66.3358 69.3905
4222 66.3358 69.3905
4223 66.3358 69.3905
4224 66.3358 69.3905
4225 66.3358 69.3905
4226 66.3358 69.3905
4227 66.3358 69.3905
4228 66.3358 69.3905
4229 66.3358 69.3905
4230 66.3358 69.3905
4231 66.3358 69.3905
4232 66.3358 69.3905
4233 66.3358 69.3905
4234 66.3358 69.3905
4235 66.3358 69.3905
4236 66.3358 69.3905
4237 66.3358 69.3905
4238 66.3358 69.3905
4239 66.3358 69.3905
4240 66.3358 69.3905
4241 66.3358 69.3905
4242 66.3358 69.3905
4243 66.3358 69.3905
4244 66.3358 69.3905
4245 66.3358 69.3905
4246 66.3358 69.3905
4247 66.3358 69.3905
4248 66.3358 69.3905
4249 66.3358 69.3905
4250 66.3358 69.3905
4251 66.3358 69.3905
4252 66.3358 69.3905
4253 66.3358 69.3905
4254 66.3358 69.3905
4255 66.3358 69.3905
4256 66.3358 69.3905
4257 66.3358 69.3905
4258 66.3358 69.3905
4259 66.3358 69.3905
4260 66.3358 69.3905
4261 66.3358 69.3905
4262 66.3358 69.3904
4263 66.3358 69.3839
4264 66.3358 69.3739
4265 66.3358 69.3732
4266 66.3358 69.3732
4267 66.3358 69.3732
4268 66.3358 69.3732
4269 66.3358 69.3732
4270 66.3358 69.3732
4271 66.3358 69.3732
4272 66.3358 69.3732
4273 66.3358 69.3732
4274 66.3358 69.3732
4275 66.3358 69.3732
4276 66.3358 69.3732
4277 66.3358 69.3732
4278 66.3358 69.3732
4279 66.3358 69.3732
4280 66.3358 69.3732
4281 66.3358 69.3732
4282 66.3358 69.3732
4283 66.3358 69.3732
4284 66.3358 69.3732
4285 66.3358 69.3732
4286 66.3358 69.3732
4287 66.3358 69.3732
4288 66.3358 69.3732
4289 66.3358 69.3732
4290 66.3358 69.3732
4291 66.3358 69.3732
4292 66.3358 69.3732
4293 66.3358 69.3732
4294 66.3358 69.3732
4295 66.3358 69.3732
4296 66.3358 69.3732
4297 66.3358 69.3732
4298 66.3358 69.3732
4299 66.3358 69.3732
4300 66.3358 69.3732
4301 66.3358 69.3732
4302 66.3358 69.3732
4303 66.3358 69.3732
4304 66.3358 69.3732
4305 66.3358 69.3732
4306 66.3358 69.3732
4307 66.3358 69.3732
4308 66.3358 69.3732
4309 66.3358 69.3732
4310 66.3358 69.3732
4311 66.3358 69.3732
4312 66.3358 69.3732
4313 66.3358 69.3732
4314 66.3358 69.3732
4315 66.3358 69.3732
4316 66.3358 69.3732
4317 66.3358 69.3732
4318 66.3358 69.3732
4319 66.3358 69.3732
4320 66.3358 69.3732
4321 66.3358 69.3732
4322 66.3358 69.3732
4323 66.3358 69.3732
4324 66.3358 69.3732
4325 66.3358 69.3732
4326 66.3358 69.3732
4327 66.3358 69.3732
4328 66.3358 69.3732
4329 66.3358 69.3732
4330 66.3358 69.3732
4331 66.3358 69.3732
4332 66.3358 69.3732
4333 66.2388 69.3732
4334 66.2388 69.3706
4335 66.2388 69.365
4336 66.2388 69.3644
4337 66.2388 69.3644
4338 66.2388 69.3644
4339 66.2388 69.3644
4340 66.2388 69.3644
4341 66.2388 69.3644
4342 66.2388 69.3644
4343 66.2388 69.3644
4344 66.2388 69.3644
4345 66.2388 69.3644
4346 66.2388 69.3644
4347 66.2388 69.3644
4348 66.2388 69.3644
4349 66.2388 69.3644
4350 66.2388 69.3644
4351 66.2388 69.3644
4352 66.2388 69.3644
4353 66.2388 69.3644
4354 66.2388 69.3644
4355 66.2388 69.3644
4356 66.2388 69.3644
4357 66.2388 69.3644
4358 66.2388 69.3632
4359 66.2388 69.361
4360 66.2388 69.3606
4361 66.2388 69.3606
4362 66.2388 69.3606
4363 66.2388 69.3606
4364 66.2388 69.3606
4365 66.2388 69.3606
4366 66.2388 69.3606
4367 66.2388 69.3606
4368 66.2388 69.3606
4369 66.2388 69.3606
4370 66.2388 69.3606
4371 66.2388 69.3606
4372 66.2388 69.3606
4373 66.2388 69.3606
4374 66.2388 69.3606
4375 66.2388 69.3606
4376 66.2388 69.3606
4377 66.2388 69.3606
4378 66.2388 69.3606
4379 66.2388 69.3606
4380 66.2388 69.3606
4381 66.2388 69.3606
4382 66.2388 69.3606
4383 66.2388 69.3606
4384 66.2388 69.3606
4385 66.2388 69.3606
4386 66.2388 69.3606
4387 66.2388 69.3606
4388 66.2388 69.3606
4389 66.2388 69.3606
4390 66.2388 69.3606
4391 66.2388 69.3606
4392 66.2388 69.3606
4393 66.2388 69.3606
4394 66.2388 69.3606
4395 66.2388 69.3606
4396 66.2388 69.3606
4397 66.2388 69.3606
4398 66.2388 69.3606
