#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
       73449     1.93995     1.96428 9.83884e-05
       73450     1.93822     1.96428 9.83877e-05
       73451      1.9368     1.96428 9.83871e-05
       73452     1.93573     1.96428 9.83865e-05
       73453     1.93502     1.96428  9.8386e-05
       73454     1.93467     1.96428 9.83855e-05
       73455      1.9347     1.96428  9.8385e-05
       73456      1.9351     1.96428 9.83844e-05
       73457     1.93586     1.96428 9.83839e-05
       73458     1.93697     1.96428 9.83832e-05
       73459      1.9384     1.96428 9.83825e-05
       73460     1.94012     1.96428 9.83817e-05
       73461     1.94211     1.96428 9.83809e-05
       73462     1.94433     1.96428 9.83799e-05
       73463     1.94674     1.96428 9.83788e-05
       73464      1.9493     1.96428 9.83777e-05
       73465     1.95198     1.96428 9.83765e-05
       73466     1.95474     1.96428 9.83753e-05
       73467     1.95754     1.96428  9.8374e-05
       73468     1.96034     1.96428 9.83726e-05
       73469     1.96313     1.96428 9.83713e-05
       73470     1.96586     1.96428   9.837e-05
       73471     1.96852     1.96428 9.83686e-05
       73472     1.97108     1.96428 9.83673e-05
       73473     1.97353     1.96428 9.83661e-05
       73474     1.97585     1.96428 9.83649e-05
       73475     1.97803     1.96428 9.83637e-05
       73476     1.98006     1.96428 9.83626e-05
       73477     1.98195     1.96428 9.83616e-05
       73478     1.98368     1.96428 9.83606e-05
       73479     1.98525     1.96428 9.83597e-05
       73480     1.98666     1.96428 9.83588e-05
       73481     1.98792     1.96428  9.8358e-05
       73482     1.98903     1.96428 9.83572e-05
       73483        1.99     1.96428 9.83565e-05
       73484     1.99082     1.96428 9.83558e-05
       73485      1.9915     1.96428 9.83552e-05
       73486     1.99206     1.96428 9.83546e-05
       73487     1.99249     1.96428  9.8354e-05
       73488      1.9928     1.96428 9.83534e-05
       73489     1.99301     1.96428 9.83529e-05
       73490     1.99311     1.96428 9.83523e-05
       73491     1.99312     1.96428 9.83517e-05
       73492     1.99303     1.96428 9.83512e-05
       73493     1.99287     1.96428 9.83506e-05
       73494     1.99263     1.96428   9.835e-05
       73495     1.99232     1.96428 9.83494e-05
       73496     1.99195     1.96429 9.83488e-05
       73497     1.99152     1.96429 9.83482e-05
       73498     1.99105     1.96429 9.83475e-05
       73499     1.99054     1.96429 9.83468e-05
       73500     1.98999     1.96429 9.83461e-05
       73501     1.98942     1.96429 9.83454e-05
       73502     1.98884     1.96429 9.83446e-05
       73503     1.98824     1.96429 9.83438e-05
       73504     1.98764     1.96429  9.8343e-05
       73505     1.98704     1.96429 9.83421e-05
       73506     1.98646     1.96429 9.83412e-05
       73507     1.98589     1.96429 9.83403e-05
       73508     1.98535     1.96429 9.83394e-05
       73509     1.98484     1.96429 9.83385e-05
       73510     1.98438     1.96429 9.83375e-05
       73511     1.98395     1.96429 9.83365e-05
       73512     1.98359     1.96429 9.83356e-05
       73513     1.98328     1.96429 9.83346e-05
       73514     1.98303     1.96429 9.83336e-05
       73515     1.98286     1.96429 9.83325e-05
       73516     1.98275     1.96429 9.83315e-05
       73517     1.98272     1.96429 9.83305e-05
       73518     1.98277     1.96429 9.83295e-05
       73519      1.9829     1.96429 9.83285e-05
       73520     1.98311     1.96429 9.83275e-05
       73521      1.9834     1.96429 9.83265e-05
       73522     1.98377     1.96429 9.83255e-05
       73523     1.98422     1.96429 9.83245e-05
       73524     1.98474     1.96429 9.83236e-05
       73525     1.98534     1.96429 9.83227e-05
       73526     1.98599     1.96429 9.83218e-05
       73527     1.98672     1.96429 9.83209e-05
       73528     1.98749     1.96429 9.83201e-05
       73529     1.98831     1.96429 9.83193e-05
       73530     1.98918      1.9643 9.83185e-05
       73531     1.99008      1.9643 9.83178e-05
       73532       1.991      1.9643 9.83172e-05
       73533     1.99194      1.9643 9.83165e-05
       73534     1.99289      1.9643  9.8316e-05
       73535     1.99384      1.9643 9.83155e-05
       73536     1.99478      1.9643  9.8315e-05
       73537     1.99571      1.9643 9.83146e-05
       73538     1.99661      1.9643 9.83142e-05
       73539     1.99747      1.9643 9.83139e-05
       73540      1.9983      1.9643 9.83137e-05
       73541     1.99907      1.9643 9.83135e-05
       73542     1.99979      1.9643 9.83133e-05
       73543     2.00044      1.9643 9.83132e-05
       73544     2.00103      1.9643 9.83131e-05
       73545     2.00154      1.9643 9.83131e-05
       73546     2.00196      1.9643 9.83131e-05
       73547      2.0023      1.9643 9.83131e-05
       73548     2.00256      1.9643 9.83132e-05
       73549     2.00271      1.9643 9.83132e-05
       73550     2.00278      1.9643 9.83133e-05
       73551     2.00274      1.9643 9.83133e-05
       73552     2.00262     1.96431 9.83134e-05
       73553     2.00239     1.96431 9.83134e-05
       73554     2.00208     1.96431 9.83134e-05
       73555     2.00167     1.96431 9.83134e-05
       73556     2.00118     1.96431 9.83133e-05
       73557     2.00061     1.96431 9.83132e-05
       73558     1.99996     1.96431 9.83131e-05
       73559     1.99926     1.96431 9.83129e-05
       73560      1.9985     1.96431 9.83127e-05
       73561      1.9977     1.96431 9.83124e-05
       73562     1.99687     1.96431  9.8312e-05
       73563     1.99603     1.96431 9.83116e-05
       73564     1.99519     1.96431 9.83112e-05
       73565     1.99436     1.96431 9.83107e-05
       73566     1.99356     1.96431 9.83102e-05
       73567     1.99281     1.96431 9.83096e-05
       73568     1.99212     1.96431  9.8309e-05
       73569     1.99151     1.96431 9.83083e-05
       73570     1.99099     1.96431 9.83077e-05
       73571     1.99056     1.96431  9.8307e-05
       73572     1.99025     1.96431 9.83063e-05
       73573     1.99005     1.96431 9.83056e-05
       73574     1.98998     1.96431 9.83049e-05
       73575     1.99003     1.96432 9.83041e-05
       73576     1.99022     1.96432 9.83034e-05
       73577     1.99052     1.96432 9.83027e-05
       73578     1.99095     1.96432 9.83021e-05
       73579     1.99149     1.96432 9.83014e-05
       73580     1.99213     1.96432 9.83008e-05
       73581     1.99287     1.96432 9.83003e-05
       73582     1.99369     1.96432 9.82997e-05
       73583     1.99458     1.96432 9.82993e-05
       73584     1.99551     1.96432 9.82988e-05
       73585     1.99649     1.96432 9.82985e-05
       73586     1.99749     1.96432 9.82982e-05
       73587      1.9985     1.96432 9.82979e-05
       73588     1.99951     1.96432 9.82978e-05
       73589      2.0005     1.96432 9.82976e-05
       73590     2.00147     1.96432 9.82976e-05
       73591     2.00239     1.96432 9.82976e-05
       73592     2.00327     1.96432 9.82977e-05
       73593     2.00409     1.96432 9.82979e-05
       73594     2.00485     1.96432 9.82981e-05
       73595     2.00553     1.96432 9.82983e-05
       73596     2.00615     1.96432 9.82986e-05
       73597     2.00669     1.96433  9.8299e-05
       73598     2.00715     1.96433 9.82994e-05
       73599     2.00753     1.96433 9.82998e-05
       73600     2.00782     1.96433 9.83002e-05
       73601     2.00804     1.96433 9.83007e-05
       73602     2.00818     1.96433 9.83012e-05
       73603     2.00824     1.96433 9.83016e-05
       73604     2.00823     1.96433 9.83021e-05
       73605     2.00814     1.96433 9.83026e-05
       73606     2.00799     1.96433  9.8303e-05
       73607     2.00777     1.96433 9.83035e-05
       73608     2.00748     1.96433 9.83039e-05
       73609     2.00714     1.96433 9.83043e-05
       73610     2.00675     1.96433 9.83046e-05
       73611     2.00631     1.96433 9.83049e-05
       73612     2.00582     1.96433 9.83052e-05
       73613     2.00529     1.96433 9.83055e-05
       73614     2.00473     1.96434 9.83057e-05
       73615     2.00414     1.96434 9.83058e-05
       73616     2.00352     1.96434 9.83059e-05
       73617     2.00289     1.96434  9.8306e-05
       73618     2.00224     1.96434  9.8306e-05
       73619     2.00157     1.96434  9.8306e-05
       73620     2.00091     1.96434 9.83059e-05
       73621     2.00024     1.96434 9.83057e-05
       73622     1.99958     1.96434 9.83056e-05
       73623     1.99892     1.96434 9.83054e-05
       73624     1.99828     1.96434 9.83051e-05
       73625     1.99766     1.96434 9.83048e-05
       73626     1.99705     1.96434 9.83045e-05
       73627     1.99647     1.96434 9.83041e-05
       73628     1.99592     1.96434 9.83037e-05
       73629      1.9954     1.96434 9.83033e-05
       73630     1.99492     1.96434 9.83028e-05
       73631     1.99447     1.96434 9.83023e-05
       73632     1.99406     1.96434 9.83018e-05
       73633     1.99368     1.96434 9.83013e-05
       73634     1.99335     1.96434 9.83008e-05
       73635     1.99306     1.96434 9.83002e-05
       73636     1.99281     1.96435 9.82996e-05
       73637      1.9926     1.96435  9.8299e-05
       73638     1.99243     1.96435 9.82985e-05
       73639      1.9923     1.96435 9.82978e-05
       73640     1.99221     1.96435 9.82972e-05
       73641     1.99216     1.96435 9.82966e-05
       73642     1.99215     1.96435  9.8296e-05
       73643     1.99216     1.96435 9.82954e-05
       73644     1.99221     1.96435 9.82948e-05
       73645     1.99229     1.96435 9.82942e-05
       73646      1.9924     1.96435 9.82936e-05
       73647     1.99253     1.96435  9.8293e-05
       73648     1.99268     1.96435 9.82924e-05
       73649     1.99285     1.96435 9.82919e-05
       73650     1.99304     1.96435 9.82913e-05
       73651     1.99325     1.96435 9.82908e-05
       73652     1.99346     1.96435 9.82902e-05
       73653     1.99369     1.96435 9.82897e-05
       73654     1.99392     1.96435 9.82892e-05
       73655     1.99416     1.96435 9.82887e-05
       73656     1.99441     1.96435 9.82882e-05
       73657     1.99465     1.96435 9.82877e-05
       73658      1.9949     1.96435 9.82872e-05
       73659     1.99515     1.96435 9.82868e-05
       73660      1.9954     1.96435 9.82864e-05
       73661     1.99564     1.96436  9.8286e-05
       73662     1.99589     1.96436 9.82856e-05
       73663     1.99613     1.96436 9.82852e-05
       73664     1.99636     1.96436 9.82848e-05
       73665      1.9966     1.96436 9.82844e-05
       73666     1.99683     1.96436 9.82841e-05
       73667     1.99706     1.96436 9.82838e-05
       73668     1.99728     1.96436 9.82834e-05
       73669      1.9975     1.96436 9.82831e-05
       73670     1.99772     1.96436 9.82828e-05
       73671     1.99794     1.96436 9.82826e-05
       73672     1.99816     1.96436 9.82823e-05
       73673     1.99838     1.96436 9.82821e-05
       73674      1.9986     1.96436 9.82818e-05
       73675     1.99882     1.96436 9.82816e-05
       73676     1.99904     1.96436 9.82814e-05
       73677     1.99927     1.96436 9.82812e-05
       73678      1.9995     1.96436  9.8281e-05
       73679     1.99974     1.96436 9.82809e-05
       73680     1.99998     1.96436 9.82807e-05
       73681     2.00022     1.96436 9.82806e-05
       73682     2.00048     1.96436 9.82805e-05
       73683     2.00074     1.96437 9.82804e-05
       73684     2.00101     1.96437 9.82803e-05
       73685     2.00129     1.96437 9.82802e-05
       73686     2.00158     1.96437 9.82802e-05
       73687     2.00188     1.96437 9.82802e-05
       73688     2.00219     1.96437 9.82802e-05
       73689     2.00251     1.96437 9.82802e-05
       73690     2.00284     1.96437 9.82803e-05
       73691     2.00318     1.96437 9.82804e-05
       73692     2.00354     1.96437 9.82805e-05
       73693      2.0039     1.96437 9.82806e-05
       73694     2.00427     1.96437 9.82808e-05
       73695     2.00466     1.96437 9.82809e-05
       73696     2.00505     1.96437 9.82812e-05
       73697     2.00546     1.96437 9.82814e-05
       73698     2.00587     1.96437 9.82817e-05
       73699      2.0063     1.96437  9.8282e-05
       73700     2.00672     1.96437 9.82823e-05
       73701     2.00716     1.96437 9.82827e-05
       73702      2.0076     1.96438 9.82831e-05
       73703     2.00805     1.96438 9.82836e-05
       73704      2.0085     1.96438 9.82841e-05
       73705     2.00895     1.96438 9.82846e-05
       73706      2.0094     1.96438 9.82852e-05
       73707     2.00985     1.96438 9.82858e-05
       73708     2.01029     1.96438 9.82864e-05
       73709     2.01073     1.96438 9.82871e-05
       73710     2.01117     1.96438 9.82878e-05
       73711     2.01159     1.96438 9.82886e-05
       73712       2.012     1.96438 9.82894e-05
       73713      2.0124     1.96438 9.82902e-05
       73714     2.01279     1.96438  9.8291e-05
       73715     2.01315     1.96438 9.82919e-05
       73716     2.01349     1.96438 9.82929e-05
       73717     2.01381     1.96438 9.82938e-05
       73718      2.0141     1.96439 9.82948e-05
       73719     2.01435     1.96439 9.82958e-05
       73720     2.01458     1.96439 9.82968e-05
       73721     2.01477     1.96439 9.82979e-05
       73722     2.01491     1.96439 9.82989e-05
       73723     2.01501     1.96439    9.83e-05
       73724     2.01507     1.96439 9.83011e-05
       73725     2.01507     1.96439 9.83021e-05
       73726     2.01502     1.96439 9.83032e-05
       73727     2.01491     1.96439 9.83042e-05
       73728     2.01474     1.96439 9.83053e-05
       73729      2.0145     1.96439 9.83063e-05
       73730     2.01419     1.96439 9.83073e-05
       73731     2.01381     1.96439 9.83082e-05
       73732     2.01335      1.9644 9.83091e-05
       73733     2.01282      1.9644   9.831e-05
       73734     2.01221      1.9644 9.83108e-05
       73735     2.01151      1.9644 9.83116e-05
       73736     2.01074      1.9644 9.83122e-05
       73737     2.00988      1.9644 9.83128e-05
       73738     2.00893      1.9644 9.83134e-05
       73739     2.00791      1.9644 9.83138e-05
       73740     2.00681      1.9644 9.83141e-05
       73741     2.00563      1.9644 9.83144e-05
       73742     2.00438      1.9644 9.83146e-05
       73743     2.00308      1.9644 9.83146e-05
       73744     2.00171      1.9644 9.83146e-05
       73745      2.0003      1.9644 9.83145e-05
       73746     1.99886      1.9644 9.83142e-05
       73747     1.99739      1.9644 9.83139e-05
       73748     1.99592      1.9644 9.83135e-05
       73749     1.99445      1.9644  9.8313e-05
       73750     1.99301      1.9644 9.83125e-05
       73751     1.99161     1.96441 9.83118e-05
       73752     1.99026     1.96441 9.83111e-05
       73753       1.989     1.96441 9.83103e-05
       73754     1.98783     1.96441 9.83095e-05
       73755     1.98676     1.96441 9.83087e-05
       73756     1.98583     1.96441 9.83078e-05
       73757     1.98503     1.96441 9.83068e-05
       73758     1.98439     1.96441 9.83059e-05
       73759      1.9839     1.96441 9.83049e-05
       73760     1.98359     1.96441 9.83039e-05
       73761     1.98344     1.96441 9.83029e-05
       73762     1.98346     1.96441 9.83019e-05
       73763     1.98365     1.96441 9.83009e-05
       73764       1.984     1.96441 9.82999e-05
       73765     1.98451     1.96441  9.8299e-05
       73766     1.98515     1.96441 9.82981e-05
       73767     1.98592     1.96441 9.82972e-05
       73768      1.9868     1.96441 9.82963e-05
       73769     1.98777     1.96441 9.82955e-05
       73770     1.98883     1.96441 9.82947e-05
       73771     1.98993     1.96441  9.8294e-05
       73772     1.99109     1.96441 9.82933e-05
       73773     1.99226     1.96441 9.82927e-05
       73774     1.99344     1.96441 9.82922e-05
       73775      1.9946     1.96441 9.82917e-05
       73776     1.99575     1.96441 9.82913e-05
       73777     1.99685     1.96441 9.82909e-05
       73778     1.99791     1.96441 9.82906e-05
       73779      1.9989     1.96441 9.82904e-05
       73780     1.99982     1.96441 9.82902e-05
       73781     2.00067     1.96442 9.82901e-05
       73782     2.00143     1.96442 9.82901e-05
       73783      2.0021     1.96442 9.82901e-05
       73784     2.00269     1.96442 9.82901e-05
       73785     2.00318     1.96442 9.82902e-05
       73786     2.00358     1.96442 9.82903e-05
       73787     2.00388     1.96442 9.82904e-05
       73788      2.0041     1.96442 9.82906e-05
       73789     2.00423     1.96442 9.82907e-05
       73790     2.00427     1.96442 9.82909e-05
       73791     2.00424     1.96442  9.8291e-05
       73792     2.00414     1.96442 9.82911e-05
       73793     2.00397     1.96442 9.82913e-05
       73794     2.00374     1.96442 9.82914e-05
       73795     2.00346     1.96442 9.82915e-05
       73796     2.00314     1.96442 9.82916e-05
       73797      2.0028     1.96442 9.82916e-05
       73798     2.00243     1.96442 9.82916e-05
       73799     2.00205     1.96442 9.82916e-05
       73800     2.00167     1.96443 9.82916e-05
       73801     2.00131     1.96443 9.82915e-05
       73802     2.00096     1.96443 9.82914e-05
       73803     2.00065     1.96443 9.82913e-05
       73804     2.00038     1.96443 9.82912e-05
       73805     2.00016     1.96443  9.8291e-05
       73806           2     1.96443 9.82909e-05
       73807      1.9999     1.96443 9.82907e-05
       73808     1.99988     1.96443 9.82906e-05
       73809     1.99994     1.96443 9.82904e-05
       73810     2.00007     1.96443 9.82903e-05
       73811     2.00028     1.96443 9.82902e-05
       73812     2.00058     1.96443   9.829e-05
       73813     2.00096     1.96443   9.829e-05
       73814     2.00141     1.96443 9.82899e-05
       73815     2.00194     1.96443 9.82899e-05
       73816     2.00254     1.96443 9.82899e-05
       73817     2.00321     1.96443   9.829e-05
       73818     2.00393     1.96443 9.82901e-05
       73819      2.0047     1.96443 9.82903e-05
       73820     2.00551     1.96444 9.82905e-05
       73821     2.00635     1.96444 9.82908e-05
       73822     2.00722     1.96444 9.82912e-05
       73823      2.0081     1.96444 9.82917e-05
       73824       2.009     1.96444 9.82922e-05
       73825     2.00989     1.96444 9.82928e-05
       73826     2.01078     1.96444 9.82935e-05
       73827     2.01165     1.96444 9.82942e-05
       73828     2.01251     1.96444  9.8295e-05
       73829     2.01335     1.96444 9.82959e-05
       73830     2.01415     1.96444 9.82969e-05
       73831     2.01492     1.96444  9.8298e-05
       73832     2.01566     1.96444 9.82991e-05
       73833     2.01636     1.96444 9.83003e-05
       73834     2.01702     1.96444 9.83015e-05
       73835     2.01764     1.96445 9.83028e-05
       73836     2.01822     1.96445 9.83042e-05
       73837     2.01875     1.96445 9.83056e-05
       73838     2.01925     1.96445 9.83071e-05
       73839      2.0197     1.96445 9.83086e-05
       73840     2.02012     1.96445 9.83101e-05
       73841      2.0205     1.96445 9.83117e-05
       73842     2.02084     1.96445 9.83134e-05
       73843     2.02114     1.96445  9.8315e-05
       73844     2.02142     1.96445 9.83167e-05
       73845     2.02166     1.96445 9.83185e-05
       73846     2.02188     1.96445 9.83202e-05
       73847     2.02207     1.96445  9.8322e-05
       73848     2.02224     1.96445 9.83237e-05
       73849     2.02239     1.96446 9.83255e-05
       73850     2.02252     1.96446 9.83274e-05
       73851     2.02263     1.96446 9.83292e-05
       73852     2.02273     1.96446  9.8331e-05
       73853     2.02282     1.96446 9.83329e-05
       73854      2.0229     1.96446 9.83347e-05
       73855     2.02297     1.96446 9.83366e-05
       73856     2.02303     1.96446 9.83384e-05
       73857     2.02309     1.96446 9.83403e-05
       73858     2.02314     1.96446 9.83422e-05
       73859      2.0232     1.96446 9.83441e-05
       73860     2.02325     1.96446  9.8346e-05
       73861      2.0233     1.96447 9.83479e-05
       73862     2.02335     1.96447 9.83498e-05
       73863     2.02341     1.96447 9.83517e-05
       73864     2.02346     1.96447 9.83536e-05
       73865     2.02352     1.96447 9.83555e-05
       73866     2.02357     1.96447 9.83574e-05
       73867     2.02363     1.96447 9.83593e-05
       73868      2.0237     1.96447 9.83613e-05
       73869     2.02376     1.96447 9.83632e-05
       73870     2.02382     1.96447 9.83652e-05
       73871     2.02389     1.96447 9.83671e-05
       73872     2.02395     1.96447 9.83691e-05
       73873     2.02402     1.96447 9.83711e-05
       73874     2.02408     1.96448  9.8373e-05
       73875     2.02414     1.96448  9.8375e-05
       73876      2.0242     1.96448  9.8377e-05
       73877     2.02426     1.96448  9.8379e-05
       73878     2.02431     1.96448  9.8381e-05
       73879     2.02435     1.96448  9.8383e-05
       73880     2.02439     1.96448  9.8385e-05
       73881     2.02442     1.96448  9.8387e-05
       73882     2.02444     1.96448 9.83891e-05
       73883     2.02445     1.96448 9.83911e-05
       73884     2.02445     1.96448 9.83931e-05
       73885     2.02444     1.96448 9.83951e-05
       73886     2.02442     1.96449 9.83971e-05
       73887     2.02438     1.96449 9.83991e-05
       73888     2.02432     1.96449 9.84011e-05
       73889     2.02425     1.96449 9.84031e-05
       73890     2.02416     1.96449 9.84051e-05
       73891     2.02405     1.96449 9.84071e-05
       73892     2.02392     1.96449  9.8409e-05
       73893     2.02377     1.96449  9.8411e-05
       73894      2.0236     1.96449 9.84129e-05
       73895     2.02341     1.96449 9.84148e-05
       73896     2.02319     1.96449 9.84166e-05
       73897     2.02295     1.96449 9.84185e-05
       73898     2.02268      1.9645 9.84203e-05
       73899     2.02239      1.9645 9.84221e-05
       73900     2.02207      1.9645 9.84239e-05
       73901     2.02173      1.9645 9.84256e-05
       73902     2.02135      1.9645 9.84272e-05
       73903     2.02095      1.9645 9.84289e-05
       73904     2.02052      1.9645 9.84305e-05
       73905     2.02006      1.9645  9.8432e-05
       73906     2.01957      1.9645 9.84335e-05
       73907     2.01905      1.9645 9.84349e-05
       73908     2.01851      1.9645 9.84363e-05
       73909     2.01793      1.9645 9.84376e-05
       73910     2.01732      1.9645 9.84389e-05
       73911     2.01668      1.9645 9.84401e-05
       73912     2.01601     1.96451 9.84412e-05
       73913     2.01532     1.96451 9.84423e-05
       73914     2.01459     1.96451 9.84433e-05
       73915     2.01383     1.96451 9.84442e-05
       73916     2.01305     1.96451 9.84451e-05
       73917     2.01224     1.96451 9.84459e-05
       73918     2.01141     1.96451 9.84466e-05
       73919     2.01055     1.96451 9.84472e-05
       73920     2.00966     1.96451 9.84478e-05
       73921     2.00875     1.96451 9.84483e-05
       73922     2.00783     1.96451 9.84487e-05
       73923     2.00688     1.96451  9.8449e-05
       73924     2.00591     1.96451 9.84493e-05
       73925     2.00493     1.96451 9.84495e-05
       73926     2.00394     1.96451 9.84496e-05
       73927     2.00294     1.96451 9.84496e-05
       73928     2.00194     1.96452 9.84496e-05
       73929     2.00093     1.96452 9.84495e-05
       73930     1.99992     1.96452 9.84493e-05
       73931     1.99892     1.96452 9.84491e-05
       73932     1.99793     1.96452 9.84488e-05
       73933     1.99695     1.96452 9.84484e-05
       73934       1.996     1.96452  9.8448e-05
       73935     1.99506     1.96452 9.84476e-05
       73936     1.99417     1.96452 9.84471e-05
       73937      1.9933     1.96452 9.84465e-05
       73938     1.99248     1.96452 9.84459e-05
       73939     1.99171     1.96452 9.84452e-05
       73940     1.99099     1.96452 9.84446e-05
       73941     1.99033     1.96452 9.84438e-05
       73942     1.98974     1.96452 9.84431e-05
       73943     1.98921     1.96452 9.84423e-05
       73944     1.98876     1.96452 9.84416e-05
       73945     1.98838     1.96452 9.84408e-05
       73946     1.98808     1.96452 9.84399e-05
       73947     1.98786     1.96452 9.84391e-05
       73948     1.98772     1.96452 9.84383e-05
       73949     1.98766     1.96452 9.84374e-05
       73950     1.98768     1.96452 9.84366e-05
       73951     1.98778     1.96452 9.84358e-05
       73952     1.98795     1.96452  9.8435e-05
       73953      1.9882     1.96452 9.84342e-05
       73954      1.9885     1.96452 9.84334e-05
       73955     1.98887     1.96453 9.84326e-05
       73956     1.98929     1.96453 9.84318e-05
       73957     1.98976     1.96453 9.84311e-05
       73958     1.99027     1.96453 9.84304e-05
       73959     1.99081     1.96453 9.84297e-05
       73960     1.99138     1.96453  9.8429e-05
       73961     1.99196     1.96453 9.84284e-05
       73962     1.99256     1.96453 9.84278e-05
       73963     1.99317     1.96453 9.84272e-05
       73964     1.99377     1.96453 9.84267e-05
       73965     1.99438     1.96453 9.84262e-05
       73966     1.99497     1.96453 9.84257e-05
       73967     1.99554     1.96453 9.84253e-05
       73968      1.9961     1.96453 9.84249e-05
       73969     1.99663     1.96453 9.84245e-05
       73970     1.99714     1.96453 9.84241e-05
       73971     1.99762     1.96453 9.84238e-05
       73972     1.99807     1.96453 9.84235e-05
       73973     1.99849     1.96453 9.84233e-05
       73974     1.99889     1.96453  9.8423e-05
       73975     1.99925     1.96453 9.84228e-05
       73976     1.99959     1.96453 9.84226e-05
       73977      1.9999     1.96453 9.84225e-05
       73978     2.00018     1.96453 9.84223e-05
       73979     2.00043     1.96454 9.84222e-05
       73980     2.00066     1.96454 9.84221e-05
       73981     2.00087     1.96454  9.8422e-05
       73982     2.00106     1.96454 9.84219e-05
       73983     2.00123     1.96454 9.84218e-05
       73984     2.00139     1.96454 9.84217e-05
       73985     2.00153     1.96454 9.84217e-05
       73986     2.00166     1.96454 9.84216e-05
       73987     2.00178     1.96454 9.84216e-05
       73988     2.00189     1.96454 9.84215e-05
       73989       2.002     1.96454 9.84215e-05
       73990      2.0021     1.96454 9.84215e-05
       73991     2.00219     1.96454 9.84215e-05
       73992     2.00227     1.96454 9.84215e-05
       73993     2.00236     1.96454 9.84215e-05
       73994     2.00243     1.96454 9.84215e-05
       73995      2.0025     1.96454 9.84215e-05
       73996     2.00256     1.96454 9.84215e-05
       73997     2.00261     1.96454 9.84215e-05
       73998     2.00266     1.96454 9.84215e-05
       73999     2.00269     1.96455 9.84215e-05
       74000      2.0027     1.96455 9.84215e-05
       74001      2.0027     1.96455 9.84216e-05
       74002     2.00268     1.96455 9.84216e-05
       74003     2.00264     1.96455 9.84216e-05
       74004     2.00258     1.96455 9.84216e-05
       74005     2.00248     1.96455 9.84216e-05
       74006     2.00236     1.96455 9.84216e-05
       74007      2.0022     1.96455 9.84216e-05
       74008     2.00201     1.96455 9.84216e-05
       74009     2.00178     1.96455 9.84215e-05
       74010     2.00151     1.96455 9.84215e-05
       74011     2.00121     1.96455 9.84214e-05
       74012     2.00086     1.96455 9.84213e-05
       74013     2.00046     1.96455 9.84211e-05
       74014     2.00003     1.96455  9.8421e-05
       74015     1.99955     1.96455 9.84208e-05
       74016     1.99904     1.96455 9.84206e-05
       74017     1.99848     1.96455 9.84203e-05
       74018     1.99789     1.96455   9.842e-05
       74019     1.99727     1.96456 9.84197e-05
       74020     1.99662     1.96456 9.84193e-05
       74021     1.99595     1.96456 9.84189e-05
       74022     1.99527     1.96456 9.84184e-05
       74023     1.99457     1.96456 9.84179e-05
       74024     1.99387     1.96456 9.84174e-05
       74025     1.99318     1.96456 9.84168e-05
       74026      1.9925     1.96456 9.84162e-05
       74027     1.99184     1.96456 9.84156e-05
       74028     1.99121     1.96456 9.84149e-05
       74029     1.99062     1.96456 9.84142e-05
       74030     1.99008     1.96456 9.84135e-05
       74031     1.98959     1.96456 9.84127e-05
       74032     1.98917     1.96456  9.8412e-05
       74033     1.98882     1.96456 9.84112e-05
       74034     1.98854     1.96456 9.84104e-05
       74035     1.98834     1.96456 9.84096e-05
       74036     1.98823     1.96456 9.84088e-05
       74037     1.98821     1.96456  9.8408e-05
       74038     1.98828     1.96456 9.84071e-05
       74039     1.98843     1.96456 9.84063e-05
       74040     1.98867     1.96456 9.84056e-05
       74041       1.989     1.96456 9.84048e-05
       74042     1.98942     1.96456  9.8404e-05
       74043     1.98991     1.96456 9.84033e-05
       74044     1.99047     1.96456 9.84026e-05
       74045     1.99109     1.96456 9.84019e-05
       74046     1.99178     1.96456 9.84013e-05
       74047     1.99252     1.96456 9.84007e-05
       74048     1.99329     1.96457 9.84001e-05
       74049     1.99411     1.96457 9.83996e-05
       74050     1.99495     1.96457 9.83991e-05
       74051     1.99581     1.96457 9.83987e-05
       74052     1.99667     1.96457 9.83983e-05
       74053     1.99754     1.96457  9.8398e-05
       74054     1.99841     1.96457 9.83977e-05
       74055     1.99926     1.96457 9.83975e-05
       74056     2.00009     1.96457 9.83973e-05
       74057      2.0009     1.96457 9.83972e-05
       74058     2.00168     1.96457 9.83972e-05
       74059     2.00242     1.96457 9.83972e-05
       74060     2.00312     1.96457 9.83972e-05
       74061     2.00378     1.96457 9.83973e-05
       74062      2.0044     1.96457 9.83975e-05
       74063     2.00497     1.96457 9.83976e-05
       74064     2.00549     1.96457 9.83979e-05
       74065     2.00595     1.96457 9.83981e-05
       74066     2.00637     1.96457 9.83984e-05
       74067     2.00673     1.96457 9.83987e-05
       74068     2.00704     1.96458 9.83991e-05
       74069     2.00729     1.96458 9.83994e-05
       74070     2.00749     1.96458 9.83998e-05
       74071     2.00764     1.96458 9.84002e-05
       74072     2.00774     1.96458 9.84006e-05
       74073     2.00779     1.96458  9.8401e-05
       74074     2.00779     1.96458 9.84014e-05
       74075     2.00774     1.96458 9.84018e-05
       74076     2.00765     1.96458 9.84022e-05
       74077     2.00751     1.96458 9.84026e-05
       74078     2.00733     1.96458 9.84029e-05
       74079     2.00711     1.96458 9.84033e-05
       74080     2.00685     1.96458 9.84036e-05
       74081     2.00655     1.96458 9.84039e-05
       74082     2.00622     1.96458 9.84042e-05
       74083     2.00586     1.96458 9.84044e-05
