#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
       63352     1.94375     1.96528 0.000123439
       63353     1.94441     1.96528 0.000123438
       63354     1.94515     1.96528 0.000123436
       63355     1.94597     1.96528 0.000123435
       63356     1.94686     1.96528 0.000123433
       63357     1.94781     1.96528 0.000123431
       63358     1.94883     1.96528  0.00012343
       63359      1.9499     1.96528 0.000123428
       63360     1.95102     1.96528 0.000123426
       63361     1.95217     1.96528 0.000123424
       63362     1.95336     1.96528 0.000123423
       63363     1.95458     1.96528 0.000123421
       63364     1.95582     1.96528 0.000123419
       63365     1.95707     1.96528 0.000123417
       63366     1.95833     1.96528 0.000123415
       63367      1.9596     1.96528 0.000123413
       63368     1.96086     1.96528 0.000123411
       63369     1.96212     1.96528 0.000123409
       63370     1.96336     1.96528 0.000123407
       63371     1.96459     1.96528 0.000123405
       63372      1.9658     1.96528 0.000123403
       63373     1.96699     1.96528 0.000123402
       63374     1.96816     1.96528   0.0001234
       63375     1.96929     1.96528 0.000123398
       63376     1.97039     1.96528 0.000123396
       63377     1.97147     1.96528 0.000123394
       63378      1.9725     1.96528 0.000123392
       63379     1.97351     1.96528  0.00012339
       63380     1.97447     1.96528 0.000123388
       63381      1.9754     1.96528 0.000123386
       63382     1.97629     1.96528 0.000123385
       63383     1.97714     1.96528 0.000123383
       63384     1.97795     1.96528 0.000123381
       63385     1.97872     1.96528 0.000123379
       63386     1.97945     1.96528 0.000123377
       63387     1.98015     1.96528 0.000123376
       63388      1.9808     1.96528 0.000123374
       63389     1.98141     1.96528 0.000123372
       63390     1.98199     1.96528 0.000123371
       63391     1.98253     1.96528 0.000123369
       63392     1.98303     1.96528 0.000123367
       63393     1.98349     1.96528 0.000123366
       63394     1.98391     1.96528 0.000123364
       63395      1.9843     1.96528 0.000123363
       63396     1.98466     1.96528 0.000123361
       63397     1.98498     1.96528 0.000123359
       63398     1.98526     1.96528 0.000123358
       63399     1.98552     1.96528 0.000123356
       63400     1.98574     1.96529 0.000123355
       63401     1.98593     1.96529 0.000123353
       63402     1.98608     1.96529 0.000123352
       63403     1.98621     1.96529  0.00012335
       63404     1.98631     1.96529 0.000123349
       63405     1.98638     1.96529 0.000123347
       63406     1.98642     1.96529 0.000123346
       63407     1.98644     1.96529 0.000123344
       63408     1.98642     1.96529 0.000123343
       63409     1.98639     1.96529 0.000123341
       63410     1.98632     1.96529  0.00012334
       63411     1.98623     1.96529 0.000123338
       63412     1.98612     1.96529 0.000123337
       63413     1.98599     1.96529 0.000123335
       63414     1.98583     1.96529 0.000123334
       63415     1.98565     1.96529 0.000123332
       63416     1.98545     1.96529 0.000123331
       63417     1.98522     1.96529 0.000123329
       63418     1.98498     1.96529 0.000123328
       63419     1.98472     1.96529 0.000123326
       63420     1.98444     1.96529 0.000123325
       63421     1.98414     1.96529 0.000123323
       63422     1.98382     1.96529 0.000123321
       63423     1.98349     1.96529  0.00012332
       63424     1.98313     1.96529 0.000123318
       63425     1.98277     1.96529 0.000123316
       63426     1.98238     1.96529 0.000123315
       63427     1.98198     1.96529 0.000123313
       63428     1.98157     1.96529 0.000123311
       63429     1.98115     1.96529  0.00012331
       63430     1.98071     1.96529 0.000123308
       63431     1.98026     1.96529 0.000123306
       63432      1.9798     1.96529 0.000123305
       63433     1.97932      1.9653 0.000123303
       63434     1.97884      1.9653 0.000123301
       63435     1.97834      1.9653 0.000123299
       63436     1.97784      1.9653 0.000123298
       63437     1.97733      1.9653 0.000123296
       63438     1.97681      1.9653 0.000123294
       63439     1.97629      1.9653 0.000123292
       63440     1.97576      1.9653  0.00012329
       63441     1.97522      1.9653 0.000123288
       63442     1.97468      1.9653 0.000123287
       63443     1.97413      1.9653 0.000123285
       63444     1.97359      1.9653 0.000123283
       63445     1.97304      1.9653 0.000123281
       63446     1.97248      1.9653 0.000123279
       63447     1.97193      1.9653 0.000123277
       63448     1.97138      1.9653 0.000123275
       63449     1.97083      1.9653 0.000123273
       63450     1.97028      1.9653 0.000123271
       63451     1.96973      1.9653  0.00012327
       63452     1.96918      1.9653 0.000123268
       63453     1.96864      1.9653 0.000123266
       63454     1.96811      1.9653 0.000123264
       63455     1.96757      1.9653 0.000123262
       63456     1.96705      1.9653  0.00012326
       63457     1.96653      1.9653 0.000123258
       63458     1.96603      1.9653 0.000123256
       63459     1.96553      1.9653 0.000123254
       63460     1.96504      1.9653 0.000123252
       63461     1.96456      1.9653  0.00012325
       63462      1.9641      1.9653 0.000123248
       63463     1.96364      1.9653 0.000123246
       63464     1.96321      1.9653 0.000123244
       63465     1.96278      1.9653 0.000123242
       63466     1.96237      1.9653  0.00012324
       63467     1.96198      1.9653 0.000123239
       63468     1.96161      1.9653 0.000123237
       63469     1.96126      1.9653 0.000123235
       63470     1.96093      1.9653 0.000123233
       63471     1.96062      1.9653 0.000123231
       63472     1.96033      1.9653 0.000123229
       63473     1.96006      1.9653 0.000123227
       63474     1.95982      1.9653 0.000123225
       63475      1.9596      1.9653 0.000123223
       63476     1.95941      1.9653 0.000123221
       63477     1.95925      1.9653 0.000123219
       63478     1.95911      1.9653 0.000123217
       63479       1.959      1.9653 0.000123216
       63480     1.95891      1.9653 0.000123214
       63481     1.95886      1.9653 0.000123212
       63482     1.95883      1.9653  0.00012321
       63483     1.95884      1.9653 0.000123208
       63484     1.95887      1.9653 0.000123206
       63485     1.95893      1.9653 0.000123204
       63486     1.95901      1.9653 0.000123202
       63487     1.95913      1.9653   0.0001232
       63488     1.95926      1.9653 0.000123198
       63489     1.95943      1.9653 0.000123197
       63490     1.95961      1.9653 0.000123195
       63491     1.95982      1.9653 0.000123193
       63492     1.96004      1.9653 0.000123191
       63493     1.96029      1.9653 0.000123189
       63494     1.96054      1.9653 0.000123187
       63495     1.96081      1.9653 0.000123185
       63496     1.96109      1.9653 0.000123183
       63497     1.96138      1.9653 0.000123181
       63498     1.96167      1.9653 0.000123179
       63499     1.96196      1.9653 0.000123177
       63500     1.96224      1.9653 0.000123175
       63501     1.96252     1.96529 0.000123174
       63502     1.96278     1.96529 0.000123172
       63503     1.96303     1.96529  0.00012317
       63504     1.96326     1.96529 0.000123168
       63505     1.96346     1.96529 0.000123166
       63506     1.96364     1.96529 0.000123164
       63507     1.96378     1.96529 0.000123162
       63508     1.96389     1.96529  0.00012316
       63509     1.96395     1.96529 0.000123158
       63510     1.96396     1.96529 0.000123156
       63511     1.96393     1.96529 0.000123154
       63512     1.96384     1.96529 0.000123152
       63513     1.96369     1.96529  0.00012315
       63514     1.96348     1.96529 0.000123148
       63515      1.9632     1.96529 0.000123146
       63516     1.96286     1.96529 0.000123144
       63517     1.96245     1.96529 0.000123143
       63518     1.96196     1.96529 0.000123141
       63519     1.96141     1.96529 0.000123139
       63520     1.96078     1.96529 0.000123137
       63521     1.96008     1.96529 0.000123135
       63522     1.95932     1.96529 0.000123133
       63523     1.95849     1.96529 0.000123131
       63524      1.9576     1.96529 0.000123129
       63525     1.95666     1.96529 0.000123127
       63526     1.95567     1.96529 0.000123126
       63527     1.95464     1.96529 0.000123124
       63528     1.95359     1.96529 0.000123122
       63529     1.95252     1.96529  0.00012312
       63530     1.95145     1.96529 0.000123118
       63531     1.95039     1.96529 0.000123117
       63532     1.94936     1.96529 0.000123115
       63533     1.94836     1.96529 0.000123113
       63534     1.94743     1.96529 0.000123112
       63535     1.94657     1.96529  0.00012311
       63536      1.9458     1.96529 0.000123109
       63537     1.94513     1.96529 0.000123107
       63538     1.94458     1.96529 0.000123106
       63539     1.94416     1.96529 0.000123104
       63540     1.94388     1.96529 0.000123103
       63541     1.94375     1.96529 0.000123101
       63542     1.94377     1.96529   0.0001231
       63543     1.94394     1.96529 0.000123098
       63544     1.94427     1.96529 0.000123097
       63545     1.94476     1.96529 0.000123095
       63546     1.94539     1.96529 0.000123094
       63547     1.94616     1.96529 0.000123092
       63548     1.94705     1.96529  0.00012309
       63549     1.94807     1.96529 0.000123089
       63550     1.94918     1.96529 0.000123087
       63551     1.95039     1.96529 0.000123085
       63552     1.95167     1.96529 0.000123084
       63553       1.953     1.96529 0.000123082
       63554     1.95437     1.96529  0.00012308
       63555     1.95577     1.96529 0.000123078
       63556     1.95718     1.96529 0.000123076
       63557     1.95859     1.96529 0.000123074
       63558     1.95998     1.96529 0.000123073
       63559     1.96134     1.96529 0.000123071
       63560     1.96267     1.96529 0.000123069
       63561     1.96394     1.96529 0.000123067
       63562     1.96516     1.96529 0.000123065
       63563     1.96632     1.96529 0.000123063
       63564     1.96741     1.96529 0.000123061
       63565     1.96843     1.96529 0.000123059
       63566     1.96937     1.96529 0.000123057
       63567     1.97024     1.96529 0.000123055
       63568     1.97103     1.96529 0.000123053
       63569     1.97174     1.96529 0.000123051
       63570     1.97237     1.96529  0.00012305
       63571     1.97292     1.96529 0.000123048
       63572      1.9734     1.96529 0.000123046
       63573      1.9738     1.96529 0.000123044
       63574     1.97413     1.96529 0.000123042
       63575     1.97438     1.96529  0.00012304
       63576     1.97457     1.96529 0.000123038
       63577     1.97469     1.96529 0.000123036
       63578     1.97474     1.96529 0.000123035
       63579     1.97474     1.96529 0.000123033
       63580     1.97467     1.96529 0.000123031
       63581     1.97455     1.96529 0.000123029
       63582     1.97438     1.96529 0.000123027
       63583     1.97415     1.96529 0.000123025
       63584     1.97387     1.96529 0.000123024
       63585     1.97355     1.96529 0.000123022
       63586     1.97319     1.96529  0.00012302
       63587     1.97279     1.96529 0.000123018
       63588     1.97235     1.96529 0.000123016
       63589     1.97187     1.96529 0.000123014
       63590     1.97136     1.96529 0.000123012
       63591     1.97082     1.96529  0.00012301
       63592     1.97025     1.96529 0.000123008
       63593     1.96966     1.96529 0.000123007
       63594     1.96905     1.96529 0.000123005
       63595     1.96842     1.96529 0.000123003
       63596     1.96777     1.96529 0.000123001
       63597     1.96711     1.96529 0.000122999
       63598     1.96644     1.96529 0.000122997
       63599     1.96576     1.96529 0.000122995
       63600     1.96508     1.96529 0.000122993
       63601     1.96439     1.96529 0.000122991
       63602     1.96371     1.96529 0.000122989
       63603     1.96303     1.96529 0.000122987
       63604     1.96236     1.96529 0.000122985
       63605      1.9617     1.96529 0.000122983
       63606     1.96105     1.96529 0.000122981
       63607     1.96043     1.96529  0.00012298
       63608     1.95982     1.96529 0.000122978
       63609     1.95923     1.96529 0.000122976
       63610     1.95867     1.96529 0.000122974
       63611     1.95814     1.96529 0.000122972
       63612     1.95765     1.96529  0.00012297
       63613     1.95719     1.96529 0.000122968
       63614     1.95676     1.96529 0.000122966
       63615     1.95638     1.96529 0.000122965
       63616     1.95604     1.96529 0.000122963
       63617     1.95574     1.96529 0.000122961
       63618     1.95549     1.96529 0.000122959
       63619     1.95529     1.96529 0.000122957
       63620     1.95513     1.96529 0.000122955
       63621     1.95503     1.96529 0.000122954
       63622     1.95497     1.96529 0.000122952
       63623     1.95496     1.96529  0.00012295
       63624     1.95501     1.96529 0.000122948
       63625      1.9551     1.96529 0.000122946
       63626     1.95524     1.96529 0.000122944
       63627     1.95543     1.96529 0.000122943
       63628     1.95567     1.96529 0.000122941
       63629     1.95595     1.96529 0.000122939
       63630     1.95627     1.96529 0.000122937
       63631     1.95663     1.96529 0.000122935
       63632     1.95703     1.96529 0.000122933
       63633     1.95747     1.96529 0.000122931
       63634     1.95793     1.96528  0.00012293
       63635     1.95843     1.96528 0.000122928
       63636     1.95895     1.96528 0.000122926
       63637      1.9595     1.96528 0.000122924
       63638     1.96007     1.96528 0.000122922
       63639     1.96066     1.96528  0.00012292
       63640     1.96126     1.96528 0.000122918
       63641     1.96187     1.96528 0.000122916
       63642     1.96249     1.96528 0.000122914
       63643     1.96311     1.96528 0.000122912
       63644     1.96375     1.96528  0.00012291
       63645     1.96438     1.96528 0.000122909
       63646     1.96501     1.96528 0.000122907
       63647     1.96563     1.96528 0.000122905
       63648     1.96626     1.96528 0.000122903
       63649     1.96687     1.96528 0.000122901
       63650     1.96748     1.96528 0.000122899
       63651     1.96807     1.96528 0.000122897
       63652     1.96866     1.96528 0.000122895
       63653     1.96923     1.96528 0.000122893
       63654     1.96979     1.96528 0.000122891
       63655     1.97033     1.96528 0.000122889
       63656     1.97086     1.96528 0.000122887
       63657     1.97138     1.96528 0.000122885
       63658     1.97187     1.96528 0.000122884
       63659     1.97236     1.96529 0.000122882
       63660     1.97283     1.96529  0.00012288
       63661     1.97328     1.96529 0.000122878
       63662     1.97371     1.96529 0.000122876
       63663     1.97414     1.96529 0.000122874
       63664     1.97454     1.96529 0.000122872
       63665     1.97493     1.96529 0.000122871
       63666     1.97531     1.96529 0.000122869
       63667     1.97567     1.96529 0.000122867
       63668     1.97603     1.96529 0.000122865
       63669     1.97636     1.96529 0.000122863
       63670     1.97669     1.96529 0.000122862
       63671     1.97701     1.96529  0.00012286
       63672     1.97731     1.96529 0.000122858
       63673     1.97761     1.96529 0.000122856
       63674     1.97789     1.96529 0.000122854
       63675     1.97817     1.96529 0.000122853
       63676     1.97844     1.96529 0.000122851
       63677      1.9787     1.96529 0.000122849
       63678     1.97895     1.96529 0.000122847
       63679      1.9792     1.96529 0.000122846
       63680     1.97944     1.96529 0.000122844
       63681     1.97968     1.96529 0.000122842
       63682     1.97991     1.96529  0.00012284
       63683     1.98014     1.96529 0.000122839
       63684     1.98037     1.96529 0.000122837
       63685     1.98059     1.96529 0.000122835
       63686     1.98081     1.96529 0.000122834
       63687     1.98103     1.96529 0.000122832
       63688     1.98124     1.96529  0.00012283
       63689     1.98146     1.96529 0.000122829
       63690     1.98167     1.96529 0.000122827
       63691     1.98188     1.96529 0.000122825
       63692     1.98209     1.96529 0.000122824
       63693      1.9823     1.96529 0.000122822
       63694      1.9825     1.96529  0.00012282
       63695     1.98271     1.96529 0.000122819
       63696     1.98292     1.96529 0.000122817
       63697     1.98313     1.96529 0.000122816
       63698     1.98333     1.96529 0.000122814
       63699     1.98354     1.96529 0.000122812
       63700     1.98374     1.96529 0.000122811
       63701     1.98395     1.96529 0.000122809
       63702     1.98415     1.96529 0.000122808
       63703     1.98435     1.96529 0.000122806
       63704     1.98456      1.9653 0.000122805
       63705     1.98476      1.9653 0.000122803
       63706     1.98496      1.9653 0.000122801
       63707     1.98516      1.9653   0.0001228
       63708     1.98536      1.9653 0.000122798
       63709     1.98555      1.9653 0.000122797
       63710     1.98575      1.9653 0.000122795
       63711     1.98594      1.9653 0.000122794
       63712     1.98613      1.9653 0.000122792
       63713     1.98631      1.9653 0.000122791
       63714      1.9865      1.9653 0.000122789
       63715     1.98668      1.9653 0.000122788
       63716     1.98685      1.9653 0.000122787
       63717     1.98703      1.9653 0.000122785
       63718     1.98719      1.9653 0.000122784
       63719     1.98735      1.9653 0.000122782
       63720     1.98751      1.9653 0.000122781
       63721     1.98766      1.9653 0.000122779
       63722      1.9878      1.9653 0.000122778
       63723     1.98794      1.9653 0.000122776
       63724     1.98807      1.9653 0.000122775
       63725     1.98819      1.9653 0.000122774
       63726      1.9883      1.9653 0.000122772
       63727      1.9884      1.9653 0.000122771
       63728     1.98849      1.9653 0.000122769
       63729     1.98857      1.9653 0.000122768
       63730     1.98864      1.9653 0.000122767
       63731      1.9887      1.9653 0.000122765
       63732     1.98874      1.9653 0.000122764
       63733     1.98877     1.96531 0.000122763
       63734     1.98879     1.96531 0.000122761
       63735     1.98878     1.96531  0.00012276
       63736     1.98877     1.96531 0.000122758
       63737     1.98873     1.96531 0.000122757
       63738     1.98868     1.96531 0.000122756
       63739      1.9886     1.96531 0.000122754
       63740     1.98851     1.96531 0.000122753
       63741      1.9884     1.96531 0.000122752
       63742     1.98826     1.96531  0.00012275
       63743      1.9881     1.96531 0.000122749
       63744     1.98792     1.96531 0.000122747
       63745     1.98771     1.96531 0.000122746
       63746     1.98748     1.96531 0.000122745
       63747     1.98722     1.96531 0.000122743
       63748     1.98693     1.96531 0.000122742
       63749     1.98662     1.96531  0.00012274
       63750     1.98628     1.96531 0.000122739
       63751     1.98591     1.96531 0.000122737
       63752     1.98551     1.96531 0.000122736
       63753     1.98508     1.96531 0.000122734
       63754     1.98462     1.96531 0.000122733
       63755     1.98413     1.96531 0.000122731
       63756     1.98361     1.96531 0.000122729
       63757     1.98307     1.96531 0.000122728
       63758     1.98249     1.96531 0.000122726
       63759     1.98189     1.96531 0.000122724
       63760     1.98126     1.96531 0.000122723
       63761      1.9806     1.96531 0.000122721
       63762     1.97992     1.96531 0.000122719
       63763     1.97922     1.96531 0.000122718
       63764      1.9785     1.96531 0.000122716
       63765     1.97776     1.96532 0.000122714
       63766       1.977     1.96532 0.000122712
       63767     1.97623     1.96532 0.000122711
       63768     1.97544     1.96532 0.000122709
       63769     1.97465     1.96532 0.000122707
       63770     1.97385     1.96532 0.000122705
       63771     1.97305     1.96532 0.000122703
       63772     1.97225     1.96532 0.000122701
       63773     1.97146     1.96532 0.000122699
       63774     1.97067     1.96532 0.000122698
       63775     1.96989     1.96532 0.000122696
       63776     1.96913     1.96532 0.000122694
       63777     1.96838     1.96532 0.000122692
       63778     1.96766     1.96532  0.00012269
       63779     1.96695     1.96532 0.000122688
       63780     1.96627     1.96532 0.000122686
       63781     1.96561     1.96532 0.000122684
       63782     1.96499     1.96532 0.000122682
       63783     1.96439     1.96532  0.00012268
       63784     1.96382     1.96532 0.000122678
       63785     1.96329     1.96532 0.000122676
       63786     1.96279     1.96532 0.000122675
       63787     1.96232     1.96532 0.000122673
       63788     1.96189     1.96532 0.000122671
       63789     1.96149     1.96532 0.000122669
       63790     1.96113     1.96532 0.000122667
       63791      1.9608     1.96532 0.000122665
       63792      1.9605     1.96532 0.000122663
       63793     1.96024     1.96532 0.000122661
       63794     1.96001     1.96532 0.000122659
       63795     1.95982     1.96532 0.000122657
       63796     1.95965     1.96532 0.000122656
       63797     1.95952     1.96532 0.000122654
       63798     1.95942     1.96532 0.000122652
       63799     1.95936     1.96532  0.00012265
       63800     1.95933     1.96532 0.000122648
       63801     1.95933     1.96532 0.000122646
       63802     1.95937     1.96532 0.000122644
       63803     1.95943     1.96532 0.000122642
       63804     1.95953     1.96531  0.00012264
       63805     1.95967     1.96531 0.000122639
       63806     1.95984     1.96531 0.000122637
       63807     1.96004     1.96531 0.000122635
       63808     1.96027     1.96531 0.000122633
       63809     1.96054     1.96531 0.000122631
       63810     1.96084     1.96531 0.000122629
       63811     1.96117     1.96531 0.000122627
       63812     1.96152     1.96531 0.000122625
       63813     1.96191     1.96531 0.000122623
       63814     1.96231     1.96531 0.000122621
       63815     1.96274     1.96531 0.000122619
       63816      1.9632     1.96531 0.000122618
       63817     1.96367     1.96531 0.000122616
       63818     1.96415     1.96531 0.000122614
       63819     1.96465     1.96531 0.000122612
       63820     1.96515     1.96531  0.00012261
       63821     1.96566     1.96531 0.000122608
       63822     1.96618     1.96531 0.000122606
       63823     1.96669     1.96531 0.000122604
       63824      1.9672     1.96531 0.000122602
       63825      1.9677     1.96531   0.0001226
       63826      1.9682     1.96531 0.000122598
       63827     1.96869     1.96531 0.000122596
       63828     1.96916     1.96531 0.000122595
       63829     1.96962     1.96531 0.000122593
       63830     1.97006     1.96531 0.000122591
       63831     1.97049     1.96531 0.000122589
       63832     1.97089     1.96531 0.000122587
       63833     1.97128     1.96531 0.000122585
       63834     1.97165     1.96531 0.000122583
       63835     1.97199     1.96532 0.000122581
       63836     1.97232     1.96532 0.000122579
       63837     1.97263     1.96532 0.000122578
       63838     1.97292     1.96532 0.000122576
       63839     1.97319     1.96532 0.000122574
       63840     1.97345     1.96532 0.000122572
       63841     1.97369     1.96532  0.00012257
       63842     1.97391     1.96532 0.000122568
       63843     1.97412     1.96532 0.000122567
       63844     1.97431     1.96532 0.000122565
       63845      1.9745     1.96532 0.000122563
       63846     1.97467     1.96532 0.000122561
       63847     1.97483     1.96532 0.000122559
       63848     1.97498     1.96532 0.000122557
       63849     1.97512     1.96532 0.000122556
       63850     1.97525     1.96532 0.000122554
       63851     1.97537     1.96532 0.000122552
       63852     1.97549     1.96532  0.00012255
       63853      1.9756     1.96532 0.000122548
       63854      1.9757     1.96532 0.000122546
       63855     1.97579     1.96532 0.000122545
       63856     1.97588     1.96532 0.000122543
       63857     1.97596     1.96532 0.000122541
       63858     1.97603     1.96532 0.000122539
       63859     1.97609     1.96532 0.000122537
       63860     1.97614     1.96532 0.000122536
       63861     1.97618     1.96532 0.000122534
       63862     1.97621     1.96532 0.000122532
       63863     1.97623     1.96532  0.00012253
       63864     1.97624     1.96532 0.000122528
       63865     1.97624     1.96532 0.000122527
       63866     1.97623     1.96532 0.000122525
       63867      1.9762     1.96532 0.000122523
       63868     1.97616     1.96532 0.000122521
       63869      1.9761     1.96532 0.000122519
       63870     1.97603     1.96532 0.000122518
       63871     1.97595     1.96532 0.000122516
       63872     1.97585     1.96532 0.000122514
       63873     1.97574     1.96532 0.000122512
       63874     1.97561     1.96532  0.00012251
       63875     1.97547     1.96532 0.000122509
       63876     1.97532     1.96532 0.000122507
       63877     1.97515     1.96532 0.000122505
       63878     1.97497     1.96532 0.000122503
       63879     1.97478     1.96532 0.000122501
       63880     1.97458     1.96532 0.000122499
       63881     1.97437     1.96532 0.000122498
       63882     1.97415     1.96532 0.000122496
       63883     1.97392     1.96532 0.000122494
       63884     1.97369     1.96532 0.000122492
       63885     1.97345     1.96532  0.00012249
       63886     1.97321     1.96532 0.000122488
       63887     1.97297     1.96532 0.000122487
       63888     1.97273     1.96532 0.000122485
       63889     1.97249     1.96532 0.000122483
       63890     1.97225     1.96532 0.000122481
       63891     1.97201     1.96532 0.000122479
       63892     1.97178     1.96532 0.000122477
       63893     1.97156     1.96532 0.000122475
       63894     1.97135     1.96532 0.000122473
       63895     1.97115     1.96532 0.000122472
       63896     1.97096     1.96532  0.00012247
       63897     1.97078     1.96532 0.000122468
       63898     1.97061     1.96532 0.000122466
       63899     1.97046     1.96532 0.000122464
       63900     1.97033     1.96532 0.000122462
       63901     1.97021     1.96532  0.00012246
       63902     1.97011     1.96532 0.000122458
       63903     1.97003     1.96532 0.000122456
       63904     1.96997     1.96532 0.000122454
       63905     1.96993     1.96532 0.000122453
       63906      1.9699     1.96532 0.000122451
       63907      1.9699     1.96532 0.000122449
       63908     1.96992     1.96532 0.000122447
       63909     1.96995     1.96532 0.000122445
       63910        1.97     1.96532 0.000122443
       63911     1.97008     1.96532 0.000122441
       63912     1.97017     1.96533 0.000122439
       63913     1.97028     1.96533 0.000122437
       63914     1.97041     1.96533 0.000122436
       63915     1.97056     1.96533 0.000122434
       63916     1.97072     1.96533 0.000122432
       63917      1.9709     1.96533  0.00012243
       63918     1.97109     1.96533 0.000122428
       63919      1.9713     1.96533 0.000122426
       63920     1.97153     1.96533 0.000122424
       63921     1.97176     1.96533 0.000122422
       63922     1.97201     1.96533 0.000122421
       63923     1.97227     1.96533 0.000122419
       63924     1.97254     1.96533 0.000122417
       63925     1.97282     1.96533 0.000122415
       63926      1.9731     1.96533 0.000122413
       63927      1.9734     1.96533 0.000122411
       63928      1.9737     1.96533 0.000122409
       63929       1.974     1.96533 0.000122408
       63930     1.97431     1.96533 0.000122406
       63931     1.97463     1.96533 0.000122404
       63932     1.97495     1.96533 0.000122402
       63933     1.97527     1.96533   0.0001224
       63934     1.97559     1.96533 0.000122398
       63935     1.97591     1.96533 0.000122397
       63936     1.97623     1.96533 0.000122395
       63937     1.97655     1.96533 0.000122393
       63938     1.97686     1.96533 0.000122391
       63939     1.97718     1.96533 0.000122389
       63940     1.97749     1.96533 0.000122388
       63941     1.97779     1.96533 0.000122386
       63942     1.97809     1.96533 0.000122384
       63943     1.97838     1.96533 0.000122382
       63944     1.97867     1.96533 0.000122381
       63945     1.97895     1.96533 0.000122379
       63946     1.97922     1.96533 0.000122377
       63947     1.97948     1.96533 0.000122376
       63948     1.97973     1.96533 0.000122374
       63949     1.97997     1.96533 0.000122372
       63950      1.9802     1.96533  0.00012237
       63951     1.98041     1.96533 0.000122369
       63952     1.98061     1.96533 0.000122367
       63953      1.9808     1.96533 0.000122365
       63954     1.98098     1.96533 0.000122364
       63955     1.98114     1.96533 0.000122362
       63956     1.98128     1.96533  0.00012236
       63957      1.9814     1.96533 0.000122359
       63958     1.98151     1.96533 0.000122357
       63959      1.9816     1.96533 0.000122355
       63960     1.98167     1.96533 0.000122354
       63961     1.98172     1.96533 0.000122352
       63962     1.98175     1.96533 0.000122351
       63963     1.98175     1.96533 0.000122349
       63964     1.98173     1.96533 0.000122347
       63965     1.98169     1.96533 0.000122346
       63966     1.98163     1.96533 0.000122344
       63967     1.98153     1.96533 0.000122342
       63968     1.98142     1.96534 0.000122341
       63969     1.98127     1.96534 0.000122339
       63970     1.98109     1.96534 0.000122337
       63971     1.98089     1.96534 0.000122336
       63972     1.98065     1.96534 0.000122334
       63973     1.98038     1.96534 0.000122332
       63974     1.98008     1.96534 0.000122331
       63975     1.97974     1.96534 0.000122329
       63976     1.97937     1.96534 0.000122327
       63977     1.97896     1.96534 0.000122325
       63978     1.97851     1.96534 0.000122324
       63979     1.97802     1.96534 0.000122322
       63980     1.97749     1.96534  0.00012232
       63981     1.97691     1.96534 0.000122318
       63982      1.9763     1.96534 0.000122317
       63983     1.97564     1.96534 0.000122315
       63984     1.97493     1.96534 0.000122313
       63985     1.97417     1.96534 0.000122311
       63986     1.97337     1.96534 0.000122309
       63987     1.97252     1.96534 0.000122307
       63988     1.97161     1.96534 0.000122306
       63989     1.97066     1.96534 0.000122304
       63990     1.96965     1.96534 0.000122302
       63991     1.96859     1.96534   0.0001223
       63992     1.96748     1.96534 0.000122298
       63993     1.96631     1.96534 0.000122296
       63994     1.96509     1.96534 0.000122294
       63995     1.96382     1.96534 0.000122292
       63996      1.9625     1.96534  0.00012229
       63997     1.96113     1.96534 0.000122288
       63998     1.95971     1.96534 0.000122287
       63999     1.95825     1.96534 0.000122285
       64000     1.95674     1.96534 0.000122283
       64001     1.95519     1.96534 0.000122281
       64002     1.95361     1.96534 0.000122279
       64003       1.952     1.96534 0.000122278
       64004     1.95037     1.96534 0.000122276
       64005     1.94871     1.96534 0.000122274
       64006     1.94705     1.96534 0.000122273
       64007     1.94538     1.96534 0.000122271
       64008     1.94372     1.96534  0.00012227
       64009     1.94208     1.96534 0.000122268
       64010     1.94045     1.96534 0.000122267
       64011     1.93886     1.96534 0.000122266
       64012     1.93732     1.96534 0.000122265
       64013     1.93582     1.96533 0.000122264
       64014      1.9344     1.96533 0.000122263
       64015     1.93305     1.96533 0.000122262
       64016     1.93178     1.96533 0.000122261
       64017     1.93061     1.96533  0.00012226
       64018     1.92954     1.96533  0.00012226
       64019     1.92858     1.96533 0.000122259
       64020     1.92775     1.96533 0.000122259
       64021     1.92703     1.96533 0.000122258
       64022     1.92644     1.96533 0.000122258
       64023     1.92599     1.96533 0.000122257
       64024     1.92566     1.96533 0.000122257
       64025     1.92547     1.96533 0.000122257
       64026     1.92541     1.96533 0.000122257
       64027     1.92547     1.96533 0.000122256
       64028     1.92565     1.96533 0.000122256
       64029     1.92596     1.96533 0.000122255
       64030     1.92637     1.96532 0.000122255
       64031     1.92688     1.96532 0.000122255
       64032     1.92749     1.96532 0.000122254
       64033     1.92818     1.96532 0.000122254
       64034     1.92895     1.96532 0.000122253
       64035     1.92978     1.96532 0.000122252
       64036     1.93067     1.96532 0.000122252
       64037     1.93161     1.96532 0.000122251
       64038     1.93258     1.96532  0.00012225
       64039     1.93359     1.96532 0.000122249
       64040     1.93461     1.96532 0.000122248
       64041     1.93565     1.96532 0.000122247
       64042      1.9367     1.96532 0.000122246
       64043     1.93775     1.96532 0.000122245
       64044      1.9388     1.96532 0.000122244
       64045     1.93983     1.96532 0.000122242
       64046     1.94086     1.96532 0.000122241
       64047     1.94186     1.96532  0.00012224
       64048     1.94284     1.96532 0.000122238
       64049      1.9438     1.96532 0.000122237
